Index,Job Title,Company,Industry,Location,Country,Website,URL to Job,Job Description,Search Term Used,Age,Size,EmploymentType,Data Skills - Specific,Data Skills - General,Experience (years),Education Level,Degree,Salary,Salary(Provided)
842,Business Analyst,Pernod Ricard,Consumer Retail,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&start=100&vjk=2720b805e1d19ba4,"Job Summary: This position is responsible for the preparation and analysis of management reports, consolidated half year/year end results, budgets/ re-estimates and business case working. Key to this role is ensuring the efficient operation of the reporting cycle and the provision of accurate and timely information. This role will also seek to add value to all current processes, as well as provide insight into the company??s business and current operations. This is a 1 year fixed term contract position (renewable). Key Responsibilities and Job-Related Characteristics: Timely preparation of monthly management reports, yearly budget and strategic plan and periodic re-estimates. Business and management analysis with accompanying recommendations. Preparation of monthly journals, PRISMA volume and financial reporting. Business case working and Transfer pricing working as per guidelines Support half yearly consolidation package and accompanying schedules as well as prepare/review inventory reports and other submissions as required. Support external year-end audit. Undertakes ad-hoc analysis to support key initiatives. Undertake new responsibilities as part of role content rotation and ongoing productivity enhancement projects. Knowledge and Skills Requirements: Highly motivated, result-oriented, proactive. Excellent interpersonal skills and ability to work under pressure. Meticulous and possess a willingness and ability to be hands-on. Good Excel skill is a must and relevant working knowledge of PRISMA and Hyperion Smart View will be advantageous. Possess a Bachelor degree in Accountancy or equivalent with knowledge on transfer pricing & taxation. At least 5 years post-graduate experience with recent years gained in a dynamic MNC Business partnering experience with Commercial &/or Marketing functions highly desired. Functional Capabilities Requirements: Ability to review and interpret management reports, demonstrates analytical capabilities in analyzing financial performance including brand & customer profitability and budgetary control. Ability to interpret corporate policies, procedures and internal controls and applies this information to day-to-day work to ensure compliance. Knowledge of accounting standards, transfer pricing and taxation regulations and applies this to day-to-day work to ensure compliance. Uses computer systems to gather and analyze data, communicate with others and improve efficiency. Job Posting End Date: Target Hire Date : 2020-11-09-08:00 Target End Date :",Data Analyst,,,,,['interpret management reports'],"['At least', '5 years']",['Bachelor degree'],['Accountancy'],,
846,"Analyst, Marketing Channels",Sephora,Consumer Retail,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&start=100&vjk=cdc5b2349183e662,"Sephora, a division of LVMH - Mo??t Hennessy Louis Vuitton global luxury leader, is a global leader in beauty retailing. It successfully operates more than three thousand points of sale across Americas, Europe, Middle East, and Asia. Its aim is to animate the most loved beauty community in the world.  Sephora South East Asia is a high growth division of leading global beauty retailer, Sephora. Our teams run omnichannel retail businesses in Singapore, Malaysia, Thailand, Australia, New Zealand, and Hong Kong; Franchise operations in India & Indonesia; and ecommerce-only business (the first in the world globally for Sephora!) in the Philippines. We have recently opened new markets in Hong Kong and New Zealand as well!  Our success is built on innovation, a unique product portfolio, market-leading digital capabilities, and our exceptional people! With ambitious growth plans, we are always looking for talented people who are passionate about building businesses and developing themselves and our customers' experience. Sephora Southeast Asia is seeking to hire an Analyst, Marketing channels in Channels & Martech team. We??re a data-driven omni-channel business operating across 9 different markets in Southeast Asia with a special focus in ecommerce (our platform is built in-house!).  About team: We are responsible for paid marketing channels like Google/Facebook/Networks & Owned marketing channels like seo, emails, sms, mobile app. It??s a data driven team with focus on achieving key business objectives and has a constant need to drive innovation. We were the one of the firsts to build deterministic omni-channel attribution in SEA. We are looking for an analytical and systematic thinker, who is naturally curious about customer behaviour across marketing channels and passionate about using data to improve performance.  You will have an opportunity to get an in-depth understanding of different marketing channels, Martech stack, Analytics platform & to work on business intelligence tools..  Key Roles & Responsibilities Analyze data, reports and trends across marketing channels to understand the best approach to optimize ROAS & Marketing efficiency. Develop and continually iterate A/B testing framework for marketing channels Working closely with the Marketing channels & Marketing Tech team and sharing data insights to be used for improving campaign efficiency. Building & Maintaining tracker on business intelligence tool (DOMO) for marketing channels. Develop forecasts & strategies to optimize monthly & annual paid marketing spends. Analyzing marketing channels & campaigns to reduce the overlap & optimize the marketing efforts Working closely with the mobile team to build models around - segments & Audiences. Analyse campaigns, mechanics, its commercial impact and share insights & propose strategies to the local markets Making hypotheses and recommendations to improve overall marketing effectiveness.  Key-skills required. Strong Problem-solving ability & analytical skills. Experience using SQL to query is mandatory. Previous experience in understanding marketing channels like Google Adwords, Facebook & Analytics & attribution platforms like Google Analytics, Appsflyer, Adobe Analytics is a plus. Quick learner & strong inclination towards understanding Business & different marketing channels Excellent written and verbal communication skills for coordinating across teams. Fundamentally curious, Always tinkering and exploring new tech Should be data driven. When joining Sephora, you join the fastest growing and most innovative omnichannel retailer in South East Asia. As part of LVMH, (www.lvmh.com/group), we provide an unparalleled combination of resources, scale, and autonomy to our employees.  Sephora SEA was created through the combination of the Sephora's retail business in South East Asia and Luxola, a Singaporean start-up that broke new frontiers in ecommerce regionally. We proudly maintain an entrepreneurial and technology-focused culture, with all our capabilities built in-house ?? a rarity in this region.  The data is definitive: diversity leads to better teams, better performance, and better results. Consequently, we actively seek to hire employees of all genders, backgrounds, and experiences. We provide our employees with a unique opportunity to take on senior responsibilities, accelerate their career path, and impact the business of beauty across the world.",Data Analyst,,,,"['Google/Facebook', 'DOMO', 'SQL', 'Google Adwords', 'Google Analytics', 'Luxola']","['Key Roles', 'Analyze data', 'data insights', 'business intelligence tool']",,,,,
868,"Pricing Analyst, Asia Pacific",Ingredion,Consumer Retail,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&start=150&vjk=e6a862b4fcc18cbe,"Role Description Collect information, perform research and analyse assets. Provides fund manager with data/recommendations when making decisions about investment. Specific Responsibilities Conduct research and analysis. Performing market and company research, information gathering and analysis for acquisition. Assessing market trends, earning prospects to determine suitable investment strategies. Competencies Understanding financial market and trends. Proficiency with Microsoft Office. Analysing and interpreting financial data from sources. Researching current financial market data. Duration of Attachment 9 months. Education Qualifications This position is for both recent graduates and mid-career individuals. Graduates interested in this position should possess a Degree Qualification. Mid-career individuals from any qualification level can apply.",Data Analyst,,,,['Microsoft Office'],,,,,,
873,Analytics & Projects Analyst,Ampol,Consumer Retail,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&start=150&vjk=f15b0c235649a63e,"Keppel Capital is a premier asset manager in Asia, and it is the asset management arm of Keppel Corporation Limited. With assets under management of approximately S$26 billion, Keppel Capital has a diversified portfolio that includes real estate, infrastructure and data centre properties in key global markets.  This position communicates with the investment community and plays a part in shaping investors?? perception of Keppel Capital and its SGX-listed real estate investment trusts (REITs) and business trust (i.e. Keppel REIT, Keppel DC REIT, Keppel Infrastructure Trust and Keppel Pacific Oak US REIT). Specific Responsibilities: Assist IR Officer(s) in developing content(s) for results reporting, including media releases, presentations, websites and other publications. Organise and/or facilitate planning of investor meetings, conferences, roadshows, and results briefings. Assist in investor targeting and summarising of unitholding analysis reports for listed business units. Monitor and summarise analyst/industry/competitor/news reports to keep management abreast of latest developments. Assist with peer comparison, providing analysis and research on stock price performance, indices inclusion, as well as corporate developments. Support initiatives to enhance the investor relations function, as well as the branding, communications and sustainability-related matters for the Keppel Capital group of companies. JOB REQUIREMENTS Course of Study: Communications/Business/Banking & Finance/Real Estate Good writing skills Good networking and communication skills Self-motivated, meticulous, organised, and a proactive team player Eye for details BUSINESS UNIT Keppel Capital",Data Analyst,,,,,,,,,,
1077,Customer Intelligence Analyst (Indonesia Market),Procter & Gamble,Consumer Retail,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=business%20intelligence&limit=50&radius=25&vjk=942e9e39b03c6be2,"The Customer Intelligence Analyst (CIA) is accountable to deliver a flawless Order to Cash (OTC) process from end-to-end to our customers. You are a problem solver who continuously improves processes and algorithms to enable touchless operations across our APAC supply chain network. You are an important link for related organizations within P&G, customers and 3rd party logistics companies to resolve any OTC issues! The scope of this CIA role requires you to support our Indonesia market operations and manage orders and documents in the written and oral Bahasa Indonesia language. Your team You will be working in the Singapore Customer Intelligence Centre (SCIC), reporting to a Cluster Manager and will be collaborating with the multifunctional teams like Finance, Sales, and Product Supply teams across Asia Pacific markets. What success looks like Using analytics and business knowledge, you are the expert in the customer order pattern, provides insights and ideas to drive end-to-end synchronization and hence bringing value for customers and P&G. You will deliver Best-in-class critical metrics including Service, Day Sales Excellent, delivery on time, and respond to customers' requests & enquiries in a timely manner. Responsibilities  Collaborate with back end operations team and physical distribution teams to ensure orders are processed and dropped timely & accurately Lead Root Cause Analysis on order & cash related incidents including non-quality, rejections, returns, shortages, overdues, claims, deductions Analyze customer order data to recommend differentiated solutions/service opportunities that contributes to organization's value creation target Improve existing process/operations through Loss Elimination workshops Participates in credit control communication SNO00003402  Strong academic qualifications with a minimum Diploma education  Ability to speak, read and write business Bahasa Indonesia  Experience doing data reporting and data analysis preferred  Prior experience in the FMCG industry, logistics, order management or similar will be an advantage  Able to work independently  Have strong interpersonal and communication skills and able to work across multifunctional teams and across geographies  Have a customer oriented mindset  About us We produce globally recognized brands and we grow the best business leaders in the industry. With a portfolio of trusted brands as diverse as ours, it is paramount our leaders are able to lead with courage the vast array of brands, categories and functions. We serve consumers around the world with one of the strongest portfolios of trusted, quality, leadership brands, including Always??, Ariel??, Gillette??, Head & Shoulders??, Herbal Essences??, Oral-B??, Pampers??, Pantene??, Tampax?? and more. Our community includes operations in approximately 70 countries worldwide. Visit http://www.pg.com to know more. Our consumers are diverse and our talents - internally - mirror this diversity to best serve it. That is why we're committed to building a winning culture based on Inclusion and our ideal candidate is passionate about the same principle: you will join our daily effort of being ""in touch"" so we craft brands and products to improve the lives of the world's consumers now and in the future. We want you to inspire us with your unrivaled ideas. We are committed to providing equal opportunities in employment. We do not discriminate against individuals on the basis of race, color, gender, age, national origin, religion, sexual orientation, gender identity or expression, marital status, citizenship, disability, veteran status, HIV/AIDS status, or any other legally protected factor.",Business Intelligence,,,,,"['data reporting', 'data analysis', 'communication skills']",,,,,
1102,Customer Intelligence Analyst (Japan Market),Procter & Gamble,Consumer Retail,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=business%20intelligence&limit=50&radius=25&start=50&vjk=c5e23e5845d5af1f,"Business Function  Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.  Responsibilities  Manage end-to-end delivery of Business intelligence projects Design/review the application data-model and customizations using scripting and dashboard visualizations Define, Socialize and drive BI governance and standard methodologies to support and guide the growing BI community Undertake the necessary requirement analysis; analyse new tech stack and benchmark, analyse system bottlenecks and propose solutions; articulate pros & cons of various technologies and platforms; document use cases, solutions and recommendations Review application security, evaluate risks, scan and fix vulnerabilities on production systems Fine tune dashboards for high performance and higher volume throughput Maintain technical proficiency with analytics best practices; specifically in visualization, dashboards, business metrics, KPIs, reports, queries, search, and predictive analytics  Requirements  Minimum 4 years Hands-on experience in QlikView and Tableau ?? scripting and report development. Extensive knowledge about QlikView/Tableau Architecture Strong knowledge in SQL (Oracle, Sybase) Background in data warehouse design (e.g. dimensional modelling) and data mining. Knowledge of development of QlikView/Tableau dashboards integrating data from Hadoop ecosystem will be advantageous Familiar with installation, configuration and tuning of server parameters Knowledge of performance tuning measures and caching on Qlik/Tableau Knowledge of any other BI tool/ETL tool will be advantageous A self-starter who can work analytically in a problem-solving environment Experience building intuitive and actionable dashboards and data visualizations that drive business decisions A team player with excellent communication and interpersonal skills Apply Now  We offer a competitive salary and benefits package and the professional advantages of a dynamic environment that supports your development and recognises your achievements.",Business Intelligence,,,,"['QlikView', 'Tableau', 'Tableau Architecture', 'SQL', 'Oracle', 'Sybase', 'Hadoop']","['visualization', 'dashboards', 'queries', 'predictive analytics', 'report development', 'data warehouse design', 'dimensional modelling', 'data mining', 'BI tool', 'ETL', 'data visualizations']",['Minimum 4'],,,,
1132,Business Intelligence Analyst #SGUnitedTraineeships #SGUP,NTUC FAIRPRICE CO-OPERATIVE LTD,Consumer Retail,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=business%20intelligence&limit=50&radius=25&start=100&vjk=1efb92b7087ba136,"Traineeship Description: This position reports to the Digital Food Services (DFS) Lead. This role will apply advanced data analytic tools (statistical modelling, visualisation, and marketing optimization) to contribute to the design and execution of customer engagement campaigns, operation improvements and business strategies for DFS.  The trainee will be involved in: Analyse operational performance through data and identify areas of improvement. Deliver analysis to improve commercial business performance. Ensure business performance, operational performance and campaign performance reporting. Identifying customer segments and understanding their buying behavior, demographics and life stage. Effective identification of potential pockets of growth, new customer segments and develop specific strategies to chase these growth pockets. Drive targeted campaigns by working with marketing and segment steam to identify target group to increase revenue per segment and penetration rate of product. Understand customer lifetime value and channel marketing spend to the most appropriate group of customers to maximize return on investment. Maximise returns on targeted campaigns through testing of various offers and communication mediums. Ensure timeliness and quality of end-to-end campaign execution. Implementation of self-service analytics to the other functions within the organization. Drive transformational change within the organization towards customer centricity and data driven decision making. Competencies to learn: How to engage stakeholders and colleagues professionally How Digital Food Services business is run and managed Cross-functional collaboration to develop plans and strategies for your area How to analyse and report campaign, operational and business performance data to identify and drive areas of improvement Apply data analytics tools to contribute to campaigns reporting Qualification: Degree Duration of Traineeship: 12 months All trainees must fulfil the following criteria: Graduated or graduating in calendar year 2019 or 2020 from ITEs, polytechnics, universities, or other educational institutions (e.g. private universities and overseas institutions); or Graduated earlier from above institutions and completed National Service in 2019 or 2020.",Business Intelligence,,,,['Graduated'],"['statistical modelling', 'visualisation']",,,,,
1152,Corporate Business Executive,OSIM INTERNATIONAL PTE. LTD.,Consumer Retail,Geylang,Singapore,Indeed,https://sg.indeed.com/jobs?q=business%20intelligence&limit=50&radius=25&start=100&vjk=f22b5d2a290c3993,"Job Description  The Corporate Sales Executive will focus on corporate customer acquisition, lead generation and prospect management, as this role will garner and meet with potential clients. The corporate sales executive will also research on corporate business referral and new leads; provide customers/clients with all services offered and additional presentation as needed; and work with clients to create solutions for their needs and consult throughout the sales process. The successful candidate must be energetic, well-spoken, good with numbers, eager to close sales and increase revenue. He/she must also be a self-starter and problem solver, comfortable in a fast-paced and ever-changing environment, and be able to pay careful attention to details.  Job Responsibilities Corporate Sales Identifies business opportunities by identifying prospects and evaluating their position in the industry; researching and analyzing sales options Sells products by establishing contact and developing relationships with prospects; recommending solutions. Reaching out to new customers and making presentations or pitches outlining the benefits of product/ services Understanding the client requirements and then customizing the product/ services as per their needs Maintains relationships with clients by providing support, information, and guidance; researching and recommending new opportunities; recommending profit and service improvements for bulk/repeated purchase/ bespoke programs Ensuring proper servicing and after sales support to client E-commerce Platform Sales (Tangs, EAmart in addition to Lazada, Qoo10, Shopee etc) Develop promotions and execute the e-commerce platform business plan and calendar of activities to increase conversion and drive basket size Configure and update product listing and promotion mechanics across the various e-commerce platforms and update content accurately and in a timely manner Perform regular competitor analysis to generate new ideas, increase market intelligence and to determine price points for listing Manage all fulfilment of sales orders on E-commerce Platforms Ensuring personal sales target are met monthly Monthly data reporting on sales figure to management Explore new sales opportunity in other online market places Inventory Accountability, Payment and paperwork related matters Ensure proper accountability for all inventory Ensure proper follow up on all administrative and payment related matters Job Requirements Good written and verbal communication skills Strong negotiation skills Creative talents and the logical ability to solve tough problems (understand and respond to client??s needs) Good understanding of sales cycle and sales techniques Excellent time management and organisation Skill in prioritizing Attention to detail Socially adept ?? an outgoing and likeable personality Confidence in your own abilities A high degree of self-motivation A passion for selling and relationship building Resilience and persistence Sales Driven and results & numbers orientated",Business Intelligence,,,,,['time management'],,,,,
1164,"Manager, SEA Online",The Est??e Lauder Companies,Consumer Retail,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=business%20intelligence&limit=50&radius=25&start=150&vjk=8db74e4cea7b814c,"Minimum 5 years of experience in Business intelligence and building SQL Server Integration Services (SSIS) packages Understanding of data warehousing / data mart, ETL (Informatica) techniques and approaches Good understanding of SQL Server database, relational databases, stored procedures, triggers, TSQL, optimisation and indexing Proven emphasis on quality with experience of unit testing and test driven development Strong problem solving skills Accuracy and timeliness of delivering solutions using coding standards and practices Can convert business requirements into a design With experience should be able to play the role of lead and mentor a small team of developers in programming, design and documentation Participates in architecture and design of solution leads module level design and implementation; Manages the technical rollout and post-deliverable technical strategy""",Business Intelligence,,,,"['SQL', 'SSIS', 'ETL', 'Informatica', 'SQL Server database']","['Business intelligence', 'relational databases', 'programming']",['Minimum 5 years'],,,,
1220,"Scientist Pasuruan, Indonesia Life Sciences",Philip Morris International,Consumer Retail,Pasuruan,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20scientist&limit=50&radius=100&vjk=f0d58357a35f1295,"Are you ready to bring your career to the next level? Do you want to make a difference in our company and be part of creating something new? If the answer is yes, then we would like to hear from you  We are looking for Scientist, who will be responsible to:  Conduct various research activities and ensure that all activities in line with the laboratory standards and procedures in timely manner. Deal with various analytical methods while gathering and analyzing scientific data by utilizing statistical tools. Perform the method development and validation to build the laboratory capabilities to extend the scope of the analysis and act as internal resource for scientific information. Identify and implement opportunities to streamline of used analytical methods for routine analysis. Operate and maintain on high complexity and criticality instruments, e.g. GC-MS, GC-MS/MS, LC-MS/MS, ICP-MS, etc  EXPERIENCE REQUIRED  University graduate (Bachelor or Master degree) from reputable universities, preferably majoring in chemical or chemical engineering Have 3 years?? experience as a Scientist or Quality Assurance or other equivalent experiences preferably from tobacco, food, pharmaceutical or similar industry would be an advantage Having experience in validation management Proven technical skills as a professional in the field of Chemistry. Strong knowledge on high complexity and criticality instruments, e.g. GC-MS, GC-MS/MS, LC-MS/MS, ICP-MS. Fluency in English (verbal and written) Excellent interpersonal relation skills Excellent oral and written communication skills Fast Learner and team player Analytical Thinking and problem solving capabilities Willing to be placed in Pasuruan, East Java  FIND A NEW PATH  Our company offers you a fresh perspective. Here, you will never stop exploring and discovering new insights. We take on-the-job learning to another level, giving you every opportunity to develop your career and reach your full personal potential. This position will advance your experience with innovative technologies, services, and processes. Backed by a competitive salary and compensation package, you will work in a professional setting with clients and team members from all parts of the world.  JOIN A GLOBAL MARKET LEADER  Sampoerna is one of the leading tobacco companies in Indonesia. We are an affiliate of Phillip Morris International (??PMI?). PMI is the leading international tobacco company, with seven of the world??s top 15 brands, including the number one cigarette brand worldwide. PMI is an Equal Opportunity Employer, for more information, see www.pmi.com. Sampoerna and its subsidiaries employed approximately 29.600 individuals.  DIVERSITY & INCLUSION  We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, gender, sexual orientation, age, marital status.  Are you up to the challenge? What are you waiting for? Apply today!",Data Scientist,,,,"['GC-MS', 'MS', 'LC-MS', 'ICP-MS', 'Java']","['method development', 'validation']",,"['University graduate', 'Bachelor', 'Master degree']",,,
1238,"Manager Scientific Affairs Jakarta, Indonesia Corporate Affa...",Philip Morris International,Consumer Retail,Jakarta,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20scientist&limit=50&radius=100&vjk=4ca11849113cfaca,"Are you experienced in scientific or medical affairs, and aspire to innovate and transform an industry? Do you want to bring positive impact to the health of millions? Do you look for ways to grow in your role and build an outstanding career?  We have made a dramatic decision to build our future on smoke-free products as a better alternative to cigarette. Supported by scientific data, approaches, and methods, we are developing a portfolio and assessing the impacts of our smoke-free products.  You??ll be joining us in laying the foundation to make our smoke-free vision a reality in Indonesia. As a world class medical and scientific engagement manager, you??ll help in building awareness of our growing base of scientific evidences and rigorous, industry-leading research and development effort.  In collaboration with over 300 expert scientists and technical staff working on the development and assessment of our smoke-free products in The Cube (our R&D headquarters in Switzerland), your role will be:  Manager Scientific Affairs ?? Indonesia  Science is so much more than just research. It??s also about communicating and conveying the right message about innovations and new developments that will make an impact on our business, our industry, and the world at large.  This means educating key stakeholders, enabling the transformation of our business, and making a difference in our area of responsibilities. It is a key role in paving the way for many to understand and accept of our smoke-free products.  You will take part in our global engagement strategy, executing high impact scientific engagement projects, in coordination with senior R&D scientists and local colleagues. This includes identifying, engaging, and managing relationships with strategic stakeholders in Indonesia??s scientific and medical community. You will be our voice in both external and internal scientific communications, as you build understanding of complex concepts across broad audiences (scientific and non-scientific).  Undoubtedly this takes more than just a scientist. You??ll have to be a pioneer and entrepreneur with: Minimum of 7 years?? experience in life sciences or the pharmaceutical industry, ideally in Medical Affairs Bachelor of Science or equivalent in scientific discipline, ideally in medical, pharmacy or pharmacology-related fields Strong people and communications skills (including presentations and public speaking experiences. Media engagement would be a plus) Demonstrated ability to work within an industry to inspire changes in broader technical and policy issues Ability to work on complex cross-functional projects with multi-disciplinary colleagues from around the world. The ability to contribute to strategic and tactical approaches to shape the thinking of the medical and scientific community, government/political authorities and the media in relation to RRPs.  If all these resonate with you, then join us and let??s make history!",Data Scientist,,,,,,,,,,
1274,Pricing Analyst,Cargill,Consumer Retail,Pasuruan,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20analyst&limit=50&radius=100&vjk=2a7963ca30bec431,"JOB PURPOSE AND IMPACT The Pricing Analyst will be the primary contact for pricing systems and tools used within the business and product lines. In this role, you will utilize comprehensive knowledge of best pricing practices and procedures to optimize value for multiple products or sites and create moderately complex analysis of the data. You will serve as the primary owner of all published location, regional, and national pricelists for assigned products, and product lines.  KEY ACCOUNTABILITIES Perform pricing process management including new product pricing evaluation, set up, pricing period adjustments, and end to end leadership of the pricing process. Collaborate with internal teams to align pricing strategy, profitability goals and expectations and provide data and pricing experience to answer questions, resolve pricing discrepancies, and create individual market approaches as needed. Coordinate the new and current Stock Keeping Unit (SKU) pricing position by collecting and interpreting competitive pricing intel to align with the go-to-market pricing strategy, and work to ensure profitability alignment. Update, maintain, evaluate and distribute price lists. Analyze current trend and performance data and provide recommendations for pricing strategy improvements. Other duties as assigned You will work under general supervision and independently solve moderately complex issues while referring more complex problems to a higher-level staff. Qualifications  MINIMUM QUALIFICATIONS Bachelor??s degree in a related field or equivalent experience Ability to interpret and work with data to provide analysis Minimum of two years of related work experience Other minimum qualifications may apply  PREFERRED QUALIFICATIONS Master's degree or other post-secondary degree Experience with current analysis software Previous pricing experience Have sound knowledge on handling large data sets Have good hands on experience on Statistical tools like Tableau and Power BI, not limited to experience on Python or R.  Job Marketing Primary Location Indonesia-East Java-Pandaan Schedule Full-time Job Type Standard Shift Day Job",Data Analyst,,,,"['Tableau', 'Power BI', 'Python']",,,"[""Master's degree""]",,,
1284,"Analyst R2R General Ledger Surabaya, Indonesia Financ",Philip Morris International,Consumer Retail,Surabaya,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20analyst&limit=50&radius=100&vjk=00028753e3935e19,"Are you a visionary creative thinker, with an intuitive customer-centric approach? Do you want to make a difference in our company and be part of creating something new? Are you able to take the lead, looking after challenging timelines and working autonomously? If the answer is yes, then we would like to hear from you  Responsibilities: Support month end closing process for our affiliate market (AU & NZ markets) Handling journal entries and accruals related including follow up and remind any data required from Affiliate sent as of agreed schedule.  Skills & experiences: Min 1 years of working Experience in accounting/finance. Familiar with financial reporting requirements and Get used to work with SAP A fluent English speaker Detail-oriented, proactive and able to do multi task With excellent communication skill Working under pressure with peak activities and strong requirements for accuracy, completeness and speed Willing to be placed in Plant Surabaya  FIND A NEW PATH Our company offers you a fresh perspective. Here, you will never stop exploring and discovering new insights. We take on-the-job learning to another level, giving you every opportunity to develop your career and reach your full personal potential. This position will advance your experience with innovative technologies, services, and processes. Backed by a competitive salary and compensation package, you will work in a professional setting with clients and team members from all parts of the world.  JOIN A GLOBAL MARKET LEADER Sampoerna is one of the leading tobacco companies in Indonesia. We are an affiliate of Phillip Morris International (??PMI?). PMI is the leading international tobacco company, with seven of the world??s top 15 brands, including the number one cigarette brand worldwide. PMI is an Equal Opportunity Employer, for more information, see www.pmi.com. Sampoerna and its subsidiaries employed approximately 29.600  DIVERSITY & INCLUSION We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, gender, sexual orientation, age, marital status Are you up to the challenge? What are you waiting for? Apply today!",Data Analyst,,,,['SAP'],"['Support month end closing process', 'financial reporting']",['Min 1 years'],,,,
1289,Data Analyst,PT CS2 Pola Sehat,Consumer Retail,Jakarta,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20analyst&limit=50&radius=100&vjk=b3d8f234c947835f,"Persyaratan Membuat laporan secara periodik untuk report ke bagian marketing. Mengolah data penjualan. Tanggung Jawab Pendidikan minimal S1 dari semua jurusan dengan IPK minimal 3.00. Usia 21-25 tahun. Terbuka untuk fresh graduates. Memiliki kemampuan Ms. Excel yang baik. Teliti, cekatan, dan tekun. Bersedia ditempatkan di Jakarta Barat. Disclaimer: melamar pekerjaan di Karir.com tidak dipungut biaya",Data Analyst,,,,,,,,,,
1290,Data Analyst,Anugrah Indo Mandiri PT,Consumer Retail,Jakarta,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20analyst&limit=50&radius=100&vjk=d4b8d9c12a90108d,"Responsibility : Menafsirkan data, menganalisis hasil menggunakan teknik statistik dan memberikan laporan yang sedang berlangsung Menganalisis dan menyiapkan sales plan Mengumpulkan, mengevaluasi, menganalisis, dan mengoordinasikan peninjauan informasi keuangan dan klinis Mengelola sumber data utama dan aplikasi data Mempersiapkan laporan data yang jelas dan ringkas untuk kebutuhan meeting monthly dan yearly Melakukan forecasting untuk ketersediaan stock (Pembelian produk) Mengembangkan atau menyesuaikan program, metodologi, model dan file untuk analisis, presentasi, dan ilustrasi data Berfungsi sebagai sumber daya untuk analisis data, konten laporan, desain laporan, dll sesuai kebutuhan  Requirements: Berpengalaman setidaknya 1 tahun sebagai data analyst atau business analyst Smart Teliti dan bertanggung jawab Dapat bergabung secepatnya Berpengalaman menggunakan software Accurate BISA BERGABUNG SECEPATNYA!",Data Analyst,,,,,,,,,,
1296,Business Analyst,Indomaret,Consumer Retail,Indonesia,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20analyst&limit=50&radius=100&vjk=34272fb82341ea96,"Requirements Minimum D4/S1/S2 GPA min 3.00 Max 25 years old (S1) Max 27 years old (S2) Benefits Basic Salary Apartment (2 Months Training) BPJS Outside Java Allowance (Outside Domicile) Annual Leave Transport Allowance Residence Allowance (Outside Jabodetabek) Holiday Allowance  Business Analyst Understanding the structure, policy, and operation from certain organization and giving recommendation or solution to reach organization's goals. Requirements Male/Female Good data analysis Major Information Technology Information Systems Accounting",Data Analyst,,,,,['data analysis'],,,"['Information Technology', 'Information Systems']",,
1298,E-commerce Business Analyst,Kawan Lama,Consumer Retail,Indonesia,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20analyst&limit=50&radius=100&vjk=7254d0b1535dc7b8,"Responsibilities Responsible to analyze engine ranking, advertising campaign results and branding across a website. Providing up to date and complete information Creating website development specifications and business requirements Conducting meetings and presentations to share ideas and findings Analyzing company sales, marketing data and came up with solution to focus on profitable campaign/promotion. Market research of website, product, fitur in order to help marketing team make better deals. Prepare & analyze ROI report Performance analysis & Website traffic analysis Keep up to date trends and identify potential data issues Monitoring marketing campaign in social media channel Requirements Bachelor's Degree majoring in Business Management/Online Marketing/Information Technology Proficient in web analytics software and search engine rules Computer literate Experience in E-commerce business or digital agency Fundamental analytical and conceptual thinking skills Strong experience in user testing and project management",Data Analyst,,,,,['project management'],,"[""Bachelor's Degree""]","['Business Management', 'Information Technology']",,
