Index,Job Title,Company,Industry,Location,Country,Website,URL to Job,Job Description,Search Term Used,Age,Size,EmploymentType,Data Skills - Specific,Data Skills - General,Experience (years),Education Level,Degree,Salary,Salary(Provided)
536,Business Intelligence,SysGen,,Makati,Philippines,Indeed,https://ph.indeed.com/jobs?q=business%20intelligence&limit=50&radius=100&start=150&vjk=b4f70a962773ac5a,"Specialists in industry disruption, eWave is an independent digital transformation agency with commerce at its core. Using service design thinking, we have an unwavering commitment to delivering experience-driven digital reinvention that inspires deeper relationships between brands and their customers.  Partnering with brands such as Nike, Canon, Coca-Cola Amatil, and Nestle, we work on some of the most exciting and innovative digital projects in the APAC market.  Our team is our strongest asset, and together, we??re reimagining consumer needs using methods that bring our clients closer to their customers than ever before. We??re thinkers, we??re creatives, we??re technologists, and we??re looking for people to join us on our journey.  THE ROLE  Reporting to the Global Head of Creative, the Brand Creative Designer will champion the visual and conceptual side of our brand activities and initiatives and assure their adherence to developing the brand identity and work closely with them and key stakeholders on the brand identity of eWave and it??s products such as Quik AI (Artificial Intelligence Image Editor) and Luft (Headless Commerce Platform).  The Brand Creative Designer will be responsible for the design and management of the brand image through the creation and review of all the visual elements of the brand. You will also be responsible for designing and ensuring the look and feel is on brand of all communication elements such as: social, digital, corporate branding, sales and pre-sales activities, corporate/brand/PR events and other marketing initiatives.  You will be a creative thinker in a hands-on role with the ability to offer solutions to problems and provide recommendations based off available data as well as visually bring these to life and implement successfully delivery.  Define the brand??s strategic creative direction, together with our Global Head of Creative, CEO and Chief Marketing Officer, delivering all creative elements of the brand including marketing & communications for all channels with a heavy emphasis on eCommerce and digital Responsible for approval of the creative direction of all marketing communications and all brand Digital Asset management Accountable for leading, managing and implementing the design for the brand in line with the business strategy Identifying opportunities for improvement and realising when its time to replace content or styles across all media Have the ability to both support or lead the development of content strategy and execution accordingly Conceptualize and deliver original, compelling and resonating campaigns and launches which stand out and engage our target market, driving the demand and adoption of our market-leading products Own creative process end-to-end, including concept development, art direction, full production management and creation and delivery of final artworks in alignment with brand guidelines, project milestones and budget; act as the custodian of our brand visual identity  Your day to day tasks will include: Creating digital assets for our websites, electronic direct mail, social media Designing and executing engaging marketing campaigns Developing and growing digital design offerings to expand our marketing capabilities Creating and editing video and motion graphics Creating visual campaigns & brand identities that are distinctive, compelling and on-brand, and will ignite the demand and adoption of our products and services THE CANDIDATE 4+ years of experience in a similar role Experience in a eCommerce environment will be highly advantageous Strong interpersonal skills, coupled with effective prioritisation and time management skills will be crucial to your success Advanced Adobe Suite experience. We need to know that the suite of Adobe products and in particular; InDesign, Illustrator, Acrobat Pro, are second nature to you but Premiere Pro and After Effects is ideal Video & moving image, in general, is at of inspiring our communications these days, so we need you to be great at creating and editing video content. Engaging & consistent. The ability to create innovative brand content across all channels including; LinkedIn, Sales & Pre-Sales pitches, marketing comms, website and occasionally some print collateral as well as external events Creative & resourceful; we want you to be the kind of individual that can look at something and have think how we can be able to re purpose and refresh it, so that it may be used again but know when to retire it THE BENEFITS Remote Work opportunities with an ultra flexible working culture Professional Mentoring Program with Semi-Annual Performance Review, 360 Feedback and Individual Growth Roadmap Multiple learning opportunities and Professional Certification Programs Working as a part of a Global team in a Multicultural Environment Unlimited Paid Annual Leave (after first 12 months of employment) Gifted Birthday Leave Medical Insurance Reimbursement Rewarding Compensation Package  Dare to be different!",Business Intelligence,,,,['Headless Commerce'],['Artificial Intelligence Image Editor'],,,,,
537,Sr. ICT Assistant (Reporting Analysis),International Organization for Migration,,Manila,Philippines,Indeed,https://ph.indeed.com/jobs?q=business%20intelligence&limit=50&radius=100&start=150&vjk=4d72cdfc14a4d641,"Job title: Business Development Manager Located in Manila RIB is hiring an energetic and highly motivated person in the position of Business Development Manager to support driving the aggressive growth of the iTWO and MTWO business to the construction industry. Let??s bring your ideas, share your experience and connect your knowledge to innovate the life of our next generation! Responsibilities 1. Play a business development and sales role and develop high quality business strategies and plans to reach billions of USD transaction in PH region. 2. Driving profitable growth and reach clients in construction sectors. 3. Offering an enterprise end to end solution and cloud management service platform with thousands of products and systems. 4. Build and maintain excellent customer relationships within senior executive/ C- level. 5. Coordinate all marketing, sales management activities. Requirements 1. Bachelor or above degree, MBA or master would be preferable. 2. 3+ years?? experience in business development or sales, with experiences with IT/software/Cloud service/ construction/ industrial automation/ desirable. 3. Experience of enterprise-level sales in technology solutions strongly preferred. 4. Strong communication and negotiation skills. 5. Good command of English, both spoken and written. 6. Able to work flexibly with regard to activities and hours in a role that will involve national and international travels. What we could offer: ?£ Great learning opportunity: You will work with senior management team of RIB Global and Europe. You will learn more about business strategy, marketing and sales, finance and investment from the management angle, etc. ?£ International working platform: RIB provides an international working environment, all management and teams work closely from all over the world. You will be able to work with these team members in Europe, APAC, US etc. to gain an international view ?£ Competitive career path: You would have the chance to be promoted to a leader or management role when you prove your value in the future. Many excellent leaders are promoted internally in different countries in RIB group. Company description: RIB Software SE is an innovator in construction business. The company creates, develops and offers cutting-edge digital technologies for construction enterprises and projects across various industries worldwide. Its flagship product iTWO 4.0 is the world??s first 5D BIM enterprise cloud solution for construction companies, industrial companies, developers and project owners, etc. Since its inception in 1961, RIB Software SE has been the pioneer in construction innovation, initiating new thinking, new working methods and new technologies to increase construction productivity. Today RIB has availed itself of the world??s most trendy technologies including BIM, Cloud, Big Data, Cyber-physical Systems, and Artificial Intelligence to transform the construction industry into the most advanced and digitalized industry in the 21st century. RIB is headquartered in Stuttgart, Germany, and listed in Prime Standard Frankfurt Stock Exchange since 2011. With more than 1,300 professionals located in over 30 offices worldwide, RIB is serving 100,000 clients including construction contractors, sub-contractors, developers, owners, investors and governments, in the field of building construction, infrastructure, and EPC sector and more. For more information about RIB please visit: Company Website: www.rib-software.com/en More videos about us please visit: http://www.youtube.com/user/RIBiTWO1 Job Type: Full-time Salary: From Php1,500,000.00 per year Schedule: 8 hour shift Day shift Experience: enterprise-level sales': 4 years (Preferred) construction software business development: 2 years (Preferred) Education: Bachelor's (Required) Language: English (Required) Work Remotely: Temporarily due to COVID-19",Business Intelligence,,,,"['software/Cloud service/', 'APAC']","['business development', 'Big Data', 'Artificial Intelligence', 'building construction']","['3+ years', '4 years', '2 years']","[""Bachelor's (""]",['MBA'],"['Php1,500,000.00 per year']",
538,Transport Business Development Manager - Manila,RINA,,Manila,Philippines,Indeed,https://ph.indeed.com/jobs?q=business%20intelligence&limit=50&radius=100&start=150&vjk=b2c63334e0a5cc0c,"Kindly send your inquiries and applications to humanresources@fasttrackph.com or you may call 831-4845. SAP Business Intelligence Consultants (SAPBI) Graduate of any 4-year course, preferably Computer Science or Computer Engineering For Mid. To Sr. level, at least 1-2 years?? experience in Software Development Knowledge in other ERP Systems an advantage Experience in full-cycle implementation of any SAP Module (Blueprinting, Configuration, UAT, Go-Live) an advantage Knowledge in MS SQL Server, Sybase, or Oracle a must Expert in Crystal Reports, Dashboard and Web Intelligence Knowledge in Business Processes a must Preferably comes from a local manufacturing or distribution industry Excellent logic and problem solving skills Willing to travel and be deployed all over the country",Business Intelligence,,,,"['SAP Module', 'Blueprinting', 'MS SQL Server', 'Sybase', 'Crystal Reports']",,['1-2 years'],,"['Computer Science', 'Computer Engineering']",,
539,Sales Operations Analyst,Amazon,,Philippines,Philippines,Indeed,https://ph.indeed.com/jobs?q=business%20intelligence&limit=50&radius=100&start=150&vjk=d17ba49e26db1de6,"ROLE SUMMARY Reporting to Director of Clinical Research Pharmacy Group with a dotted line reporting to the Data Strategy Business Lead within the Digital Clinical Supply organization. The Global Clinical Supply (GCS) organizations vision is dedicated to providing quality, life-changing, investigational medicines to patients. For this position candidates will need to be a creative problem solver and have a strong commitment to quality to successfully deliver optimal data related solutions. The Data Management and Analytics Associate role will assist with implementing GCS??s data strategy in the following areas: Data management activities that enable delivering high quality and timely access to both internal and external data from disparate source systems including cataloging, documentation and hands-on analytics development Leverage a variety of data management, advanced analytics tools and technologies for solving prioritized business use cases ROLE RESPONSIBILITIES Provides assistance to Data Stewards in maintaining and nurturing the Data Marketplace??s data catalog. Curate, monitor and maintain metrics for data catalog. Profile data to identify data quality issues with data flowing into the GCS Data Marketplace and implement measures to improve data quality. Assist with reporting on data quality and data marketplace metrics. Develop Analytics workflows in the GCS User Defined Data Marketplace space using Alteryx to solve business problems Provide enhanced system support for reporting including Spotfire (visualization support, maintenance and development) and SharePoint (support, maintenance and development) for Data Marketplace related initiatives Have a strong understanding of system development life cycle, computer system validation and Good Practice (GxP) requirements. Have a good understanding of data science practices for machine learning/ statistical/ mathematical modeling methodology Assist with system testing, maintenance and validation of data marketplace Assist with documentation and change management activities for data marketplace Provides application support to customers in an appropriate manner using the GCS Data Marketplace. Support GCS Data Marketplace system testing, reporting, and monitoring efforts QUALIFICATIONS : Fluent in written and spoken English BA/BS, in computer science, information services (MIS), scientific, or business field required with at least 3 years of experience. Exposure to working in a Good Manufacturing Practices (GMP) / Good Clinical Practices (GCP) environment and with regulatory audit teams Comfortable working with a global team, partners and customers in a change agile environment Expertise in Extract Transform Load (ETL) and Analytics technology like Alteryx Expertise in Business Intelligence technology like Spotfire PREFERRED QUALIFICATIONS : Biopharma experience preferred Experience with Amazon Web Services (AWS) Big Data Technology (For example: AWS Glue, S3, Redshift, Redshift Spectrum) Experience with Data Catalog tools like Alation Experience with Database query (SQL), business analysis and technical writing skills a plus Skilled in working across multiple systems and processes for issue resolution desired #LI-PFE Pfizer is an equal opportunity employer and complies with all applicable equal employment opportunity legislation in each jurisdiction in which it operates. Information & Business Tech",Business Intelligence,,,,"['Alteryx', 'Spotfire', 'SharePoint', 'Amazon Web Services', 'AWS', 'AWS Glue', 'S3', 'Redshift', 'SQL']","['data management', 'advanced analytics', 'system development life cycle', 'computer system validation', 'mathematical modeling methodology', 'maintenance', 'validation', 'reporting', 'Extract Transform Load', 'ETL', 'Business Intelligence', 'Big Data Technology', 'Database query', 'business analysis', 'technical writing skills']",['3 years'],"['BA', 'BS']","['computer science', 'information services', 'MIS']",,
540,Data Analyst,Curogram,,Lahug,Philippines,Indeed,https://ph.indeed.com/jobs?q=business%20intelligence&limit=50&radius=100&start=150&vjk=9c0ebde1764ea9f9,"You know you are the perfect fit if you are/have: University degree ?? BS in Applied/Mathematics, Applied/Statistics, Physics, Economics, Mathematical Finance  At least 1 year of relevant work experience in Analytics or Reporting or Business Intelligence  Analytical and problem solving thinking is a must  Excellent English communications skills (both spoken and written)  Ability to structure problem well and co-operate with different departments  Knowledge of Microsoft applications and databases (i.e SQL), programming language or statistical tools (Python, numpy, pandas, seaborn, scipy and/or R)  As part of our growth, your tasks will be: Creation of daily/weekly/monthly reports and dashboards for the sales team  Evaluation of the sales team??s performance using different metrics and  Providing analytics support to the sales leaders to gain insight and help drive management decision making  Analyze existing processes, propose improvements and lead the project from initiation to closure  No Walk In needed. ALL applicants will be interviewed via phone call ONLY. Please disregard text messages inviting you to our offices.",Business Intelligence,,,,"['SQL', 'Python', 'numpy', 'pandas', 'R']","['Analytics', 'Reporting', 'Business Intelligence', 'programming language']",['1 year'],"['University degree', 'BS']","['Applied/', 'Mathematics', 'Statistics', 'Physics', 'Economics', 'Mathematical Finance']",,
541,Enterprise Data Analyst - Brightscope,Institutional Shareholder Services,,Makati,Philippines,Indeed,https://ph.indeed.com/jobs?q=business%20intelligence&limit=50&radius=100&start=150&vjk=e0cc2bf83a47eb4c,"Design and develop ETLs, dashboards, and various reports based on business metrics Has technical experience in using RDMBS and Business Intelligence (BI) tools; use of SAP Business Objects is a plus Analyze completeness and correctness of reports prior to submission to users/management Able to understand various business processes and complex data tables Graduate of IT or related course minimum of 2 years experience in similar role Job Types: Full-time, Permanent",Business Intelligence,,,,"['SAP', 'Business Objects']","['Business Intelligence', 'BI']",,,['IT'],,
542,Sales Support Specialist,Century Pacific Food,,Pasig,Philippines,Indeed,https://ph.indeed.com/jobs?q=business%20intelligence&limit=50&radius=100&start=150&vjk=77a522108040fb64,"Mid shift, above-industry rates, HMO for you + 1 dependent from start date, 15 days leave, Monthly Celebration Dinner & Monthly CEO Lunch Who is GO-VA? We provide our clients based in Australia, NZ, Singapore, UK, Canada, and the U.S. with highly skilled and coachable offshore employees. We are a managed operations company. You will have direct daily contact with your client who will train you in their policies and procedures. Best of all, you will enjoy a friendly, professional team environment with lots of great benefits.  We are known for our kind and caring culture. About your client: Your client is a sales intelligence and SaaS firm based in London, Cambridge, and Chicago that uses AI to create highly targeted B2B sales conversations. Their leaders?? combined expertise spans business, technology, marketing, and sales. Skills and Qualifications: Must know how to use Microsoft 365 (Outlook, Word, Excel, Teams, PowerPoint and One Note), WordPress, and Slack. Willing to learn how to implement a CRM based on Dynamics. Able to manage a website. Have a demonstrated ability to search for information, take notes, solve problems, and communicate results clearly. Must have attention to detail and excellent time management skills. What You Will Do: Administration: Prepare documents ?? Prepare the initial report based on the provided template, using information sourced from the provider??s website and other sources (typically Excel and Word). Update the annual Awards Presentation. Proofreading and editing ?? Proofread blogs and documents. File storage ?? Organise and save information sent to [email protected] email address (including Request For Information or RFI emails). Data Entry ?? Spreadsheet entry from various sources including scanned documents, online and voice recordings. Create Meeting Materials: Set up a meeting template for each meeting (typically in OneNote). Draft initial report from meeting notes scoring template. Attend Meetings ?? Take minutes and circulate (not frequent). Type up handwritten notes from meetings. Send Emails ?? Draft correspondence on our behalf or directly from [email protected] email account. Update Process Documentation ?? Update or create manuals and process documents. Calendar Management: Meeting Invitations ?? Send meeting invites on our behalf, more ad-hoc in nature. Typically uses Microsoft Teams. Trip Coordination ?? Helping to organise the schedule for 3-5 day trips, typically to Sydney or Auckland. To-Do List Management ?? Manage RIPPL to-do list (email, call, meet, follow-up). Must be open to using Trello or Asana. Sales: Contact List Management ?? Consolidate, update and complete contact list from various sources, e.g. excel, google, LinkedIn, and websites. Database-building ?? Lead generation, including building from websites or via LinkedIn ?? new initiative to build a list of contacts in NZ. Website, Social Networks & Blogs: Article and Blog Creation ?? Create articles and blogs (from our text-based content), adding SEO, tags, images. Updating ?? Be our oint person to update blog and LinkedIn feed. Google Analytics ?? Prepare monthly reports. Backlinks ?? Do link-building to increase organic ranking on Google. Update Website Content ?? Update any general website updates that are required. Creating Video Content ?? Creating video content and posting across social media. Scheduling social media posts ?? Scheduling social media posts on Facebook, Instagram, and other platforms. Engaging with social audiences ?? Responding to comments, sharing relevant information, thanking customers, and posting promotions. Video Uploading ?? Editing, uploading, and captioning videos. Create an Email Campaign ?? Set up the process for an email newsletter / campaign. Internet Research: Data ?? Researching statistics and other data for meetings, presentations or blogs. Company ?? Researching about fund managers and products, including relevant background and articles (linked to prior task). Person ?? Find information about position, company, former jobs, and articles relating to them. Competitor Analysis ?? Researching about competitors Others: Coordination of Corporate Events: Preparation ?? Coordinating date, time and venue. Logistics ?? Organising annual Awards event. Invites ?? Sending invites and handling RSVPs and nametags, tracking attendees. Follow-up ?? Newsletter / blog and meetings. Graphic Design: Create an ebook ?? Research and create an ebook. Social Media Graphics ?? Create social media graphics for Facebook, Instagram. Infographics ?? These are great to use for social media. Create design templates ?? Use Canva to create clickable content. Benefits You Will Enjoy: HMO from start date plus 1 free dependent *** (no hierarchy, P180K coverage, P10K medicine reimbursement, Private Room) P100K Life Insurance coverage Welcome gift on your first day 10 days leave (Year 1) | 15 days leave (after Year 1) Once large public gatherings are allowed again: Monthly dinner celebrations and Monthly Lunch with CEO (including awards & prizes) Welcome Afternoon Tea with CEO Christmas and New Year break 5K Referral Bonus Free coffee This can be a work-from-home opportunity. *** Conditions apply This is a work-from-home role during the pandemic. Once improvements allow full office-based operations, this may become an office-based job role. For your safety and comfort, all interviews will take place over the phone or online. Under our value of Care and in keeping with community health measures, we are not accepting walk-in applicants for now.  Build your remarkable career in GO-VA. Come join our tribe!  Come join our tribe and build your brighter future at GO-VA.",Business Intelligence,,,,"['Microsoft 365', 'Outlook', 'Word', 'Excel', 'Teams', 'PowerPoint', 'WordPress', 'Dynamics', 'Attend Meetings', 'Trello', 'excel', 'google', 'Google Analytics']",['adding SEO'],"['3-5 day trips', '1 free dependent']",,,,
543,SAS-Base and Macros,Accenture,,Manila,Philippines,Indeed,https://ph.indeed.com/jobs?q=business%20intelligence&limit=50&radius=100&start=150&vjk=05213e72fbd8e496,"Job Brief: As an Assistant Brand Manager you will have full responsibility to your assigned brand and its profitability. You will be responsible in developing and executing strategies that will help grow your brand. This role reports to a Senior Brand Manager. Position Summary: Conceptualizes and develops new products and formulates new product plan for pipe lining and launch; Initiates price changes of products and recommends viable pricing packages and co-promotions Qualifications: Bachelor/ Master degree in Business Management or Marketing At least 3 Year(s) of brand management experience gained from personal care products or FMCG companies. With strong leadership and management skills Strategic thinker, can manage long-term and cross product issues Strong analytical and organization skill is required Good communication skills (both oral and written) Ability to prioritize work, meet deadlines and manage multiple tasks simultaneously Technical Competency: 1. Brand/Product Management and Development 2. Basic Financial Management Fundamentals 3. Presentation Skills 4. Market Research 5. Advertising, Promotions and Event Management 6. Communication (Oral and Written) skills Management Competency: 1. Analytical Thinking 2. Good business sense 3. Decision Making 4. Implementing System and Procedure 5. Managing Work 6. Resources Management 7. Developing People 8. Planning and Organizing Duties and Responsibilities: Marketing Planning: Development of annual marketing plan of the assigned brands in relation to its 4Ps based on key consumer insights to enhance current brand portfolio and improve communication with consumers. Marketing Program Development and Implementation Implementing the marketing plans by working with cross-functional division and external suppliers to deliver it in a timely manner and on budget and on strategy Manage packaging/merchandising vehicle initiatives and new product launches with an understanding of the supply chain and operations Product development ?£ Lead new product development team meetings and keep minutes. Collaborate in new product ideation and brainstorming, including creative packaging input Works on all aspects of the commercialization process, including pipelining stage. Product Portfolio Management Champion and implement improvements for product life-cycle management on brand sub-category Marketing Intelligence Be involved in research initiatives to understand the consumer/market segment needs and assessment of products/activities by end consumers (product testing, market share, and communications testing and price acceptance. Evaluation and Monitoring Monitoring and analyzing business performance vis-?-vis business goals (awareness,share, consumer diagnostics, profitability, etc.) and the competition. Financial Management Manage marketing budget and evaluation ROI for program opportunities of assigned brands performance. Expected Start Date: 05/10/2020 Job Types: Full-time, Permanent Salary: From Php35,000.00 per month Experience: Brand Management: 3 years (Required) Work Remotely: No",Business Intelligence,,,,,,"['3 Year(s)', '3 years']",['Master degree'],['Business Management'],"['Php35,000.00 per']",
544,"HR Associate, People Services",S&P Global,,Pasig,Philippines,Indeed,https://ph.indeed.com/jobs?q=business%20intelligence&limit=50&radius=100&start=150&vjk=f9af67bff1a56773,"Market Intelligence (MI) provides critical data and insight to global asset managers, insurance companies and distributors to help them make informed, strategic decisions to manage and grow their business. Through its combination of proprietary and integrated datasets, in-depth global research and trusted executive engagement, ISS MI delivers solutions for market sizing, competitor benchmarking, product strategy and opportunity identification across a wide range of financial products including funds, annuities, insurance, mortgages, and other instruments. The ISS MI solutions include the industry-leading data platforms Simfund, BrightScope, Local Market Share, and Financial Clarity, as well a full collection of global research and analytics services including Investor Economics, Market Metrics, and Plan for Life. Junior Data Analyst ?? Market Intelligence Research Team The Data Operations team works with product clients to obtain, cleanse, and aggregate various data formats into Institutional Shareholder Services?? data systems. Once these objectives are met, the team generates actionable business intelligence and reporting from this dataset and delivers to internal clients. Responsibilities include: Collect data based on established methodologies, comply with established work process and performance standards to ensure timely and high-quality data Validate, clean and input sourced data into ISS internal systems and database tools Create high quality reports and other deliverables for internal research teams Participate in data quality assurance efforts, including performing root-cause analysis for identified data quality issues Support relevant process improvement and technology projects by contributing to specifications and testing deliverables Help maintain documentation of work processes and institutional knowledge in a centralized, web-based database Special projects as assigned Repetitive data entry Requirements Bachelor's degree ?? preferably in finance, economics or other business/data related field Excellent attention to detail and organizational skills Proficient understanding of Microsoft Excel and PowerPoint Ability to learn new data and technology concepts Ability to work well as part of a team Ability to adapt to performing various and changing tasks throughout the work day Ability to synthesize data from multiple sources Ability to independently manage time Ability to thrive in a fast-paced environment Must be willing to work on a night shift schedule 10PM ?? 7AM Experience working with any of the following would be a plus: Work experience relevant to Data Operations and the financial services industry Familiarity with relational databases and SQL #LI-MC2 #MI",Business Intelligence,,,,"['Simfund', 'BrightScope', 'Microsoft Excel', 'PowerPoint', 'SQL #LI-MC2 #MI']","['Market Intelligence', 'business intelligence', 'organizational skills', 'relational databases']",,"[""Bachelor's degree""]","['finance', 'economics', 'business/']",,
545,Data Intelligence Manager,Lexmark Research and Development Corporation,,Cebu City,Philippines,Indeed,https://ph.indeed.com/jobs?q=business%20intelligence&limit=50&radius=100&start=150&vjk=7114d6bb780f2476,"Procurement Specialist To establish local sourcing strategies for all Spend categories such as Equipment and indirect services (office lease, HR & IT related services, office & facility upkeep, Marketing, Professional services, etc) to achieve best value for ams To be part of Global team in participation in Commodity Strategies development and sourcing strategies implementation. To provide local market knowledge / intelligence Work with cross-functional stakeholder to establish and implement Procurement framework and processes to improve productivity. Identifying and implementing cost reduction opportunities across equipment and services. Ensure best overall value is achieve. o Leveraging Company spend nationally and globally to ensure financial benefit to the company. o Developing and leading a competitive supplier selection process?? bids and commercial negotiations. o Always in the mood of Identifying, benchmark, and selection of new sources of supply Commercial Contract negotiation. Implementation of Global contract pricing. o Implementation of JIT and Consignment program o Responsible for Supplier Performance measurement and drive improvement. Work together with cross function team to resolve supplier performance issues. Conduct supply risk assessments, establish and drive mitigation plans accordingly. PO issuance to Supplier and resolving Invoices issue. Weekly and Monthly performance reporting. Any other special assignments Knowledge and Experience Knowledge of Procure to pay process and Quality Standard and Procurement Audit requirement. Good negotiation and analytical skills ( situation and data) Strong organizational, project management and communication skills Ability to work with all levels of staff High aptitude for customer service Self-starter who likes to take initiative and works well in complex environment Good SAP knowledge What kind of candidates we need High integrity-deliver to commit, High energy with drive to success, Positive attitude and high initiative ?£ Great SENSE of Urgency Key Accountabilities 100% compliance to procurement processes On time contracting as per sourcing plan to support business Achieve Saving and Cost avoidance against Target, getting the lowest cost of ownership from Supplier. Ensure Supply continuity, delivery to commit, no delay to project plan and timeline. a. Order mgmt and maintenance b. Vendor mgmt and maintenance c. Payment mgmt d. Process and Productivity improvement e. System IT improvement project Strong SAP Background. Systematic, Organise and Meticulous in detail. High sense of urgency Experience working in High volume production environment and handle process productivity project. Good with Microsoft Office Application Job Types: Full-time, Permanent Experience: Purchasing: 3 years (Preferred) Procurement: 3 years (Preferred) Education: Bachelor's (Preferred) Language: English (Required)",Business Intelligence,,,,['Microsoft Office'],,['3 years'],"[""Bachelor's (""]",,,
546,Business Intelligence Assistant,GTI Consultancy Services,,Cavite City,Philippines,Indeed,https://ph.indeed.com/jobs?q=business%20intelligence&limit=50&radius=100&start=150&vjk=a54b2ec0b78e0e3b,"We go beyond the obvious, using intelligence, passion and creativity to inspire new thinking and shape the world we live in. To start a career that is out of the ordinary, please apply... Job Details Understand People. Inspire Growth. FINANCE CONTROLLER Manila, Philippines Kantar is the world??s leading data, insights and consulting company. We understand more about how people think, feel, shop, share, vote and view than anyone else. Combining our expertise in human understanding with advanced technologies, Kantar??s 30,000 people help the world??s leading organisations succeed and grow. The Financial Controller role will report directly to the APAC Regional Financial Controller. This position will have primary responsibility for statutory and fiscal reporting and overseeing local compliance and controls. They will also be responsible for supporting Finance Business Partners and other business stakeholders by providing information and analysis to enable decisions to be taken with full understanding of the financial impact they will have. KEY OUTCOMES Manage a team of people including developing and motivating them and ensuring they have the required skills and competencies to execute effectively the responsibilities of the Accounting and Controlling function. Harmonize financial and administrative procedures, policies and processes across the respective Kantar divisions. Ensure the accurate and timely compliance with all fiscal and statutory reporting requirements for business units and country level reporting including application of WPP and Kantar accounting policies Preparation of statements for board review Preparation of Corporate Social Responsibility reporting pack Manage relationship with local fiscal and regulatory bodies and review monthly, quarterly, annual returns for accuracy and completeness Ensure an appropriate controls environment is in place working (where applicable, alongside the relevant shared service centre and IT division) and monitor and report compliance with it (including compliance with SOX) Manage interactions with auditors and oversees audit compliance activities and statutory accounts sign-off Oversee posting of judgmental period-end accruals and adjustments and ensure compliance with policy and accepted accounting standards including liaison with the Finance Business Partners or other business stakeholders on these where applicable Oversee contract stage-related adjustments & write-offs Oversee the preparation of draft periodic budgets, capital plans and forecasts working closely with the Finance Business Partner Measure performance against bonus and commission plans where appropriate Evaluate business-led investment requests for approval Oversee production of financial information and analysis to enable business stakeholders working with their Finance Business Partners to make decisions with full understanding of the financial impacts they will have Liaise with the Decision Support Analysts to ensure production of routine and ad hoc analysis and reports, that highlights significant variances and areas for further attention and analysis for example revenue, net sales, order-book, pipeline and utilization Working with HR, responsible for payroll review prior to submission Responsible for responding on relevant ad hoc queries from Kantar or their nominated 3rd parties e.g. insurance renewal questionnaires, new hire or severance templates Responsible for communicating and ensuring compliance with global procurement deals, along with commercial review of non PSL supplier contracts for overhead or operating costs CAPABILITIES Fully qualified accountant with degree-level education. The role requires excellent financial and accounting skills Possess relevant experience in Controllership, with demonstrated expertise in financial management and accounting. Track-record in managing and motivating a team. Excellent analytical skills and financial acumen. Able to identify major risks and work collaboratively with management teams to develop plans to mitigate those risks. Accountable, delivers on promises and follows through on commitments even in challenging circumstances. Able to cope well with time pressure and make decisions under complex and demanding circumstance Experience in dealing with regulatory bodies and managing an accounting team or working with a shared service centre. JOIN US At Kantar we have an integrated way of rewarding our people based around a simple, clear and consistent set of principles. Our approach helps to ensure we are market competitive and also to support a pay for performance culture, where your reward and career progression opportunities are linked to what you deliver. We go beyond the obvious, using intelligence, passion and creativity to inspire new thinking and shape the world we live in. Apply for a career that??s out of the ordinary and join us. At Kantar, the diversity of our employees provides a richer environment for our employees and broader depth and breadth of thinking for our clients. Kantar is committed to inclusion and diversity, therefore we welcome applications from all sections of society and do not discriminate on the basis of age, race, religion, gender, pregnancy, sexual orientation, gender identity, disability, marital status or any other legally protected characteristics. PRIVACY DISCLOSURE: Please note that by applying to this opportunity you consent to the personal data you provide to us to be processed and retained by The Kantar Group Limited (??Kantar?). Your details will be kept on our Internal ATS (Applicant Tracking System) for as long as is necessary for the purposes of recruitment, which may include your details being shared with the hiring manager(s) and for consideration for potential future opportunities by Kantar and its affiliate Kantar group companies. For full details of our privacy policy please visit www.kantar.com. Location Mandaluyong City, Ortigas CenterPhilippines Kantar Rewards Statement At Kantar we have an integrated way of rewarding our people based around a simple, clear and consistent set of principles. Our approach helps to ensure we are market competitive and also to support a pay for performance culture, where your reward and career progression opportunities are linked to what you deliver. Kantar is the world??s leading data, insights and consulting company. We understand more about how people think, feel, shop, share, vote and view than anyone else. Combining our expertise in human understanding with advanced technologies, Kantar??s 30,000 people help the world??s leading organisations succeed and grow.",Business Intelligence,,,,,['statutory reporting'],,,,,
