Index,Job Title,Company,Industry,Location,Country,Website,URL to Job,Job Description,Search Term Used,Age,Size,EmploymentType,Data Skills - Specific,Data Skills - General,Experience (years),Education Level,Degree,Salary,Salary(Provided)
264,Research & Development Engineer,Borland Development Corporation,,Quezon City,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20engineer&limit=50&radius=100&vjk=e7c900027a42a760,"Minimum Qualifications and Experience Must have at least a Bachelor's Degree in Industrial Engineering or Mechanical. An ideal candidate should have exhibited a strong foundation in engineering fundamentals, mathematics, and physics. A generalist is preferred, that is, someone who is eager to learn and work in areas beyond the description of his/her field of engineering. Candidate must be eager to continuously improve his/her creativity, critical thinking, and organization skills with a great desire for efficiency. An effective communicator to be able to convey knowledge and ideas across different levels within and outside the organization. Job Description Implement improvement projects in housing construction with the great desire for efficiency and results delivered on-time Design processes to maximize efficiency and reduce waste Train operators and contractors on new processes implemented Work with contractors, site engineers in the implementation of R&D projects Consider the possibility of staying on-site during the experimental phase of project implementation Analyze and sift through data collected to aid in the decision-making of the top management Application Deadline: 15/11/2020 Expected Start Date: 15/11/2020 Job Type: Permanent Salary: Php15,000.00 - Php18,000.00 per month Work Remotely: No",Data Engineer,,,,,,,"[""Bachelor's Degree""]",['Industrial Engineering'],"['Php15,000.00 - Php18,000.00', 'per month']",
265,Industrial Engineer,Fast Services Corporation,,Cabuyao,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20engineer&limit=50&radius=100&vjk=2532cc982d1e1d5c,"The Industrial Engineer shall be responsible in overseeing all activities and projects related to operations processes. Moreover, she/he shall also be responsible for measuring, monitoring, and presentation of operations productivity performances. He/She shall be assisting the encoder, traffic in-charge and warehouse supervisor in ensuring that all incoming and outgoing deliveries are properly executed. Ensure continuous improvement tools are being utilized for sustainable high operations performance. Gathering and Analyzing of operational data shall be made to contribute in the improvement projects. Qualifications and Competencies Graduate of 5 year engineering course, preferably fresh graduate of Industrial Engineering. Possess above average in communication, presentation, problem solving, logical and analytical skills. Proactive, Innovative, Creative, Flexible, Non-bias and can easily adapt to changes, committed and result oriented. Proficient in various continuous improvement tools. Good leadership skills. Job Types: Full-time, Permanent Salary: Up to Php16,000.00 per month Experience: Industrial Engineering: 1 year (Preferred) Education: Bachelor's (Required) Location: Cabuyao, Laguna (Preferred) Work Remotely: No",Data Engineer,,,,"['Cabuyao', 'Laguna']",,['1 year'],"[""Bachelor's (""]",['Industrial Engineering'],,
266,Solar Engineer,CentralWorld Enterprises Inc.,,Quezon City,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20engineer&limit=50&radius=100&vjk=8e94f8992ee8ba65,"Solar engineers work in any number of areas of engineering products that help harness energy from the sun. They may research, design, and develop new products, or they may work in testing, production, or maintenance. They may collect and manage data to help design solar systems. We prefer candidates that know how to present about solar design and installation. Job Type: Full-time Salary: Php20,000.00 - Php30,000.00 per month Education: Bachelor's (Preferred) Language: English (Preferred)",Data Engineer,,,,,,,"['month Education', ""Bachelor's (""]",,"['Php20,000.00 - Php30,000.00 per']",
267,Documentation Assistant,PT&T,,Makati,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20engineer&limit=50&radius=100&vjk=c7c63abd6db761a7,"JOB SUMMARY: The Documentation Assistant under the Service Delivery Team shall be responsible for ensuring the accuracy and timeliness of the documents for reporting and documentation purposes. Responsible for carrying out various paperwork required for dispatch of technicians (e.g.: Restoration/New Installation Forms, Survey Forms, Materials Requisition Forms, Daily Time Records, Redline Lay-out, etc.). Review and assure the completion and approval of such documents up to closure from the technicians and engineers. Store, catalog, and retrieve documents in an orderly manner. Provide verbal and project progress update to the immediate superior. Complete any necessary administrative tasks, such as progress of the project using Installation and Restoration Tracker. Assist and provide necessary data in the preparation of the installation and restoration projects completion/closure report. Work collaboratively with immediate superior, technical, and engineering teams to maximize productivity and efficiency of assigned administrative tasks. Perform ad hoc tasks as instructed by the superior. JOB QUALIFICATIONS: Must have completed a Bachelor??s degree in Office Management or any of its equivalent. Fresh graduates are encouraged to apply. Proficient in Intermediate Microsoft Office (Word, Excel, PPT) Job Types: Full-time, Temporary, Permanent Location: Makati (Preferred) Work Remotely: No",Data Engineer,,,,"['Office Management', 'Microsoft Office', 'Word', 'Excel', 'PPT']",,,,,,
268,[Manufacturing] Production Engineer,Pag-Asa Steel,,Philippines,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20engineer&limit=50&radius=100&vjk=cfb2af81a7f14410,"Pag-asa Steel seeks engineers to join its Production staff to monitor and improve production performance.  Bachelor??s Degree in Engineering (preferably one of Mechanical, Metallurgical, Materials, Chemical, Industrial, Electrical, or ECE) At least 2 years of related work experience in rolling mill operations or similar work environment Ability to prepare and evaluate manpower schedules, maintenance schedules, production reports, work orders, purchase requests, inspection reports, and performance reports Ability to analyze how plant set-up, systems, methods, and machinery can achieve higher productivity, cost improvements, and better efficiency Ability to work with Production personnel and Production Supervisor/s in evaluating and solving recurring problems (including conducting effective Root Cause Analysis) Experience in conducting feasibility studies, doing benchmarking & statistical process control, and rolling out continuous improvement programs Strong data analysis skills, problem-solving ability, as well as strong engineering fundamentals Good communication, interpersonal, and project management skills Proficiency in Microsoft Office (Excel, Powerpoint, Word) mandatory; skills in statistical, ERP, reporting software a plus Experience in ISO environment and EHS training a plus Exposure to maintenance planning, parts and spares management, quality assurance, and supply chain (logistics, warehousing / inventory control, purchasing) a plus Willingness to work both in the office and in the field Less experienced applicants may first apply for the Cadet Engineer position, and then be considered for this position upon completing the cadetship.",Data Engineer,,,,"['ECE', 'Microsoft Office', 'Excel', 'Powerpoint', 'Word']","['data analysis skills', 'supply chain', 'logistics', 'warehousing']",['2 years'],['Bachelor Degree'],['Engineering'],,
269,Data Center Engineer,Commsec Inc.,,Pasay,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20engineer&limit=50&radius=100&vjk=7866f7512f2e5067,"Duties and Responsibilities  Installing and cabling switches, servers, and appliances in our onsite data center  Coordinating work at the remote colocations  Managing power and space including monitoring and capacity planning  Maintaining a consistent and clean cable management standards  Managing hardware inventory and troubleshooting hardware related issues  Coordinating colocations expansions and migrations  Shipping , receiving and transporting hardware between sites  Maintaining data center documentation",Data Engineer,,,,,,,,,,
270,FACILITIES ENGINEER,Treasure Island Industrial Corporation - Kawit Cav...,,Kawit,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20engineer&limit=50&radius=100&vjk=6b492f2379417ae5,"RESPONSIBILITIES: 1. Work in collaboration with Environment Health Safety and Security department to develop, implement and continuously improve safety programs to prevent injury in the workplace. 2. Investigates, studies, gathers data, analyzes, generates and proposes designs and drawings for all in-house Service Request 3. Develops, implements and maintains spare parts, tools and materials management system to make sure that tools, critical and common parts and materials are available to shorten the delivery of services?? lead time. 4. Develops and continuously improves Engineering controls of the Equipment and Processes to improve Safety, Reliability, Efficiency and Effectiveness. QUALIFICATIONS: 1. Graduate of any BS Mechanical Engineering / Electrical Engineering or equivalent (should be licensed) 2. 0-1 years experience in the same industry or equivalent 3. At least 1 - 3 years experience as a Facilities or Maintenance Engineer 4. Willing to work in Kawit Cavite Expected Start Date: 23/11/2020 Job Types: Full-time, Permanent Salary: Php18,000.00 - Php25,000.00 per month Experience: Facilities or Maintenance: 1 year (Preferred) License: Engineering (Electrical or Mechanical) (Required)",Data Engineer,,,,,,"['0-1 years', '1 - 3 years', '1 year']",,"['BS Mechanical Engineering', 'Electrical Engineering', 'Engineering']","['Php18,000.00 - Php25,000.00', 'per month']",
271,RF Engineer,S.P.Deloraya Job Contracting & Consultancy Service...,,Fort Bonifacio,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20engineer&limit=50&radius=100&vjk=94dd3d932b00b3b6,"RF ENGINEER 1. Monitoring the performance of B-Mobile radio network by conducting drive test and analyzing various reports generated from OSS; 2. Co-ordination with the field engineers of Radio Network and Switching Sections for rectifying radio network problems and improving the network performance and quality. 3. Conducting new site surveys for Radio and Transmission network for expansions and new project works. 4. Preparation of Cell Design Data for the new BTS sites. 5. Hardware dimensioning (BTS). 6. Monitoring of 3G network performance by carrying out the drive test and analysis of drive test log. 7. Propose for network expansion based on the traffic report analysis. 8. Anticipate requirements and issues. Qualifications: 1. Must have experience as an RF engineer. 2. Must have a background in telecommunication companies. Job Types: Full-time, Contract Salary: Php40,000.00 - Php60,000.00 per month Work Remotely: Yes",Data Engineer,,,,,,,,,"['Php40,000.00 - Php60,000.00']",
272,Documentation Engineer,Fil-Garte Construction and Development Corporation,,San Juan,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20engineer&limit=50&radius=100&vjk=b2dd5bf0f60f1899,"Assists the Project Engineer in the implementation of the project in accordance with the Plans and Specifications Responsible for preparation and timely submission of monthly accomplishment reports to higher management Responsible for the evaluation/monitoring and submittal of project accomplishment and slippages to the higher management thru the Project engineer Directly responsible for the documentation of the Project Coordinates with the Project Surveyor in collection of data needed for the Project??s documentation Job Type: Full-time Salary: From Php18,000.00 per month Experience: Document Control : 2 years (Preferred) Civil Engineer: 2 years (Preferred)",Data Engineer,,,,['per'],,['2 years'],"['Php18,000.00']",,,
273,INDUSTRIAL ENGINEER,PhilSurv,,Mandaluyong,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20engineer&limit=50&radius=100&vjk=8e33db71b9a896ca,"Responsibilities and work environment include: Coordination of projects and stress management  Monitoring of organizational efficiency  Develop, implement and monitor systematic manpower scheduling tool that will ensure effective operation manpower scheduling and training  Systems documentation and charting, implementation of ISO standards  Optimization of workflow and equipment.  Safety and Health management  Conduct probability and regression studies  Compile operational data to develop cost or time estimates, schedules or specifications  Supply chain management  Qualifications are: Candidate must possess at least Bachelor??s Degree in Industrial Engineering.  Highly Analytical  Assertive and confident in presenting data and ideas to people at all levels  High interest on tasks that requires great attention to details  With strong desire for self-improvement  Math skills must be at least basic college graduate level  Must be familiar with Microsoft office, cad, windows and Google applications is an advantage but not required  No minimum work experience required  Fresh graduates are welcome to apply  These positions offer exposure to a diverse workload that provides for excellent professional development with a future.  Fill up our application form here: http://tinyurl.com/PhilsurvAppForm2015  You may submit your CV here: recruitment.philsurv@gmail.com  Come join a great team at Philsurv Geodetic Services.",Data Engineer,,,,['Microsoft office'],['Supply chain management'],,"['Bachelor Degree', 'college graduate']",['Industrial Engineering'],,
