Index,Job Title,Company,Industry,Location,Country,Website,URL to Job,Job Description,Search Term Used,Age,Size,EmploymentType,Data Skills - Specific,Data Skills - General,Experience (years),Education Level,Degree,Salary,Salary(Provided)
198,Audit Confirmation Analyst Intern,Macquarie Group Limited,Professional Services,Manila,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=100&vjk=6069f20deb6d7aec,"Do you want to experience what it is like to be part of a talented global team? Are you instinctively entrepreneurial and ambitious in nature? As an Intern within the Audit Confirmations Team, you will be given an opportunity to gain valuable on the job experience you need to kick start a career in the financial services industry. You will be a part of a supportive team which will provide you proper training and technology whilst working from home. In this role, you will engage with various external auditors of Macquarie??s clients to provide audit confirmations in a timely manner. You will be sourcing the open position reports, account statements, loan facility statements, and settlement amount confirmation from a broad range of Macquarie systems. We are looking for students from a wide range of degree backgrounds who are completing their final year in the university. You will have a keen eye for detail, strong commitment to completion and delivery, good risk mindset, and proficiency with Microsoft Office applications. If you are keen to gain hands-on training experience to help set you up for a successful career, !  About the Corporate Operations Group The Corporate Operations Group brings together specialist support services in Digital Transformation & Data, Technology, Market Operations, Human Resources, Business Services, Business Improvement & Strategy, and the Macquarie Group Foundation. The Corporate Operations Group??s purpose is to power the entrepreneurial enterprise. Our commitment to Diversity and Inclusion Macquarie understands the importance of diversity and inclusion - our long history of success has come from being different. At Macquarie we value the innovation and creativity that diversity of thought brings. The one thing we all have in common is our focus on high performance. If you're capable, motivated and can deliver, we want you on our team. We recognise that flexibility comes in a variety of forms. Talk to us about what flexibility you need.  About Macquarie A career at Macquarie means you??ll have the opportunity to develop and utilise new skills, explore interesting fields and do challenging work that will impact the lives of people around the world??whether it??s accelerating the green energy transition, helping sustain global food supplies, financing social housing projects or investing in essential infrastructure. At Macquarie, we??re empowering people to innovate and invest for a better future. Our size and international presence means your work can take you anywhere??across business groups, disciplines, sectors and borders. With 15,000 employees and offices in 31 markets around the world, we??re a truly global organisation. You??ll be supported by a diverse team where the unique perspectives, ideas and experiences that all of our people bring are valued. You??ll be empowered to address unmet needs in our communities whilst advising and investing alongside our clients and partners. Working with us, you??ll have the opportunity to make a difference. Macquarie is a global financial group providing clients with asset management, retail and business banking, wealth management, leasing and asset financing, market access, commodity trading, renewables development, investment banking and principal investment.  Job no: COG-955078 Work type: Full time Location: Manila Category: Junior, Operations Group: Corporate Operations Group Division: Market Operations Recruiter: Jade Ancajas Opening Date: 29/10/2020",Data Analyst,,,,['Microsoft Office'],,,,,,
200,"Analyst, Global Tender Management","Transnational E-Business Solutions, Inc",Professional Services,Fort Bonifacio,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=100&vjk=6eb56e0e8c4c6eea,"JOB QUALIFICATIONS: 1. Candidate must possess at least a Bachelor's/College Degree. 2. Required Skill(s): * Candidate must possess at least a Bachelor's/College Degree from any reputable schools/universities, preferably in Marketing. * Background in containerized cargo shipping industry is an advantage * Willing to be trained abroad. * Responsible and with good leadership, management and organizational skills * Highly skilled and efficient in using MS Office * Problem solving, verbal/written communication skills. * Ability to formulate strategies, conduct research and analyze market and locate new opportunities * Ability to work with people at all levels; ability to work individually and as a part of a team. * Ability to multitask, prioritize, have high level of accuracy and be detail oriented. * Fresh graduates/Entry level applicants are encouraged to apply. 3. Required Languages: English, Filipino DUTIES AND RESPONSIBILITIES 1. Analyze the receive bid request and identify the needed global requirements in preparation to the bid proposal 2. Identifies and help coordinate any issues or concerns related to the Tender being processed. 3. Prepares all relevant working documents for release to Trade Pricing. 4. Monitors and coordinate all concerns in handling tender management to/from Trade Pricing, Account Manager and other related parties to ensure that internal deadline and external deadline are met, and all required data is complete and accurate. 5. Prepares the completed bid proposal and submit to Account Manager or customer portal as directed on or before the deadline. 6. Monitor and respond to all incoming communications from Global Trades and Marketing Team, HKG counterpart and Account Manager. Job Types: Full-time, Permanent Salary: Php16,000.00 - Php19,000.00 per month Education: Bachelor's (Required) Work Remotely: Yes",Data Analyst,,,,['MS Office'],,,"[""Bachelor's/College Degree"", ""Bachelor's"", 'College Degree', ""Bachelor's (""]",['Marketing'],"['Php16,000.00 - Php19,000.00', 'per month']",
204,Data Processing Analyst (Track and Trace),Bolton International,Professional Services,Taguig,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=100&vjk=2a7d328cc238b4f7,Track and trace ocean freight containers frequently providing accurate status updates and read out of each milestone through each shipment's voyage Use various online systems to capture the real-time status updates of vessel locations Track validated details and manage data entry into the the client platform through the use of spreadsheets Be able to successfully follow procedure with high accuracy and deliver timely data entries at all times Candidates need to be knowledgeable with the Track and Trace workflow for Ocean Freight Job Type: Full-time Experience: Logistics: 2 years (Required) Track and Trace: 2 years (Required) Freight Forwarding: 2 years (Required) Work Remotely: Temporarily due to COVID-19,Data Analyst,,,,,,['2 years'],,,,
208,Data Analyst (Power BI),M2MJ Human Resources Consulting,Professional Services,Pasig,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=100&vjk=cbd4cce39421d5e8,"Major Responsibilities: Gathers and evaluates data from multiple sources. Analyzes, reconciles and identifies measurable opportunities for improvement. Identifies and implements audit processes to ensure data issues are identified, tracked, reported and resolved in a timely manner. Develops and maintains processes to continuously monitor data quality and integrity across the business. Creates and maintains workflows and approval processes based on internal stakeholder requirements Acts as subject matter expert for new processes, KPI??s, and data management. Collaborates with external and internal customers to analyze information needs and functional requirements. Partners with various leaders to design optimal solutions that meet the business needs of our internal and external customers. Coordinate with different functional teams to implement models and monitor outcomes. Develop processes and tools to monitor and analyze model performance and data accuracy. Develop custom data models and algorithms to apply to data sets. Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies. Assess the effectiveness and accuracy of new data sources and data gathering techniques. Job Types: Full-time, Permanent Experience: R Language: 3 years (Preferred) MS Power BI: 3 years (Required) Work Remotely: Temporarily due to COVID-19",Data Analyst,,,,['MS Power BI'],"['Develop custom data models', 'algorithms']",['3 years'],,,,
211,Account Analyst - URGENT,LSERV Corporation,Professional Services,Makati,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=100&vjk=4b1940124296ab0e,"QUALIFICATION STANDARD: Graduate of 4-year course, preferably Accounting or Finance related At least one year relevant experience Knowledge in office management systems & procedures JOB DESCRIPTION: Assist in the preparation of sales & collection documents Assist in the verification, encoding of data, journal entry, recording, reconciliation, ledgering and client servicing Assist in monitoring and updating of accounts Assist in preparing account summaries & other correspondence Assist in the preparations of payment-related documentation for project-accounts Assist in the due diligence of project accounts Assist in the Automation processes of the Department Perform other functions that may be assigned from time to time Job Types: Full-time, Permanent Salary: Php15,000.00 - Php18,000.00 per month Schedule: 8 hour shift Day shift Monday to Friday",Data Analyst,,,,,,['one year'],,,"['Php15,000.00 - Php18,000.00']",
212,Data Processor and Analyst,PASIA and TransProcure Shared Services,Professional Services,Makati,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=100&vjk=e3a6683584b26781,"Job Description: Responsible for assessing the suppliers, according to the set policies and procedures. Responsibilities: Reviews supplier??s information Validates documents and other requirements via online ortele-verification Assesses, analyzes and interprets provided data and financial information Ensures all approved applications comply with the firm??s policies and procedures Evaluates the financial status of clients using financial ratios Keeping knowledge of key issues up-to-date (for example legal, market risk and compliance issues) Summarizes supplier??s status report with proper recommendations Helping to enhance the quality of supplier applications Making recommendations about procedural/policy adjustments. Qualifications: Required Education, Skills, and Qualifications A Bachelor??s Degree graduate preferably of Accounting, Financial Management, Business Management, Operations Management, Entrepreneurship, or any other business course, although open to any course. Highly analytical. Good team player. Ability to follow policies and procedures correctly. Good written and oral communication skills. Good multitasking and prioritization skills. Work-related experience is an advantage. Preferably has knowledge of financial statements and credit analysis but not a requirement. Relevant skills: Ratio Analysis, Reporting, Good Communication skills Work Location",Data Analyst,,,,,"['Business Management', 'Ratio Analysis']",,['Bachelor Degree'],"['Accounting', 'Financial Management', 'Operations Management']",,
217,Data Analyst,Yeaps Corporation,Professional Services,Makati,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=100&vjk=befc8c0079972f74,"YEAPS Corporation is looking for a full-time Data Analyst.  Job description: Collect, organize and analyze a significant amount of data with attention to detail and accuracy. Will be doing Data Management, Analysis and Forecasting. Devise and implement efficient and secure procedures for data handling and analysis with attention to all technical aspects. Prepares data analysis from the collection to report compilation. Support team in the daily use of data systems and ensure adherence to legal and company standards Assist with reports and data extraction when needed Daily monitoring on any movement of Sales Data. Work closely with external clients/partners to gather and assess business process requirements and coordinate with the internal team on the Sales request. Process deals based on partner??s request.  Qualifications: Can start ASAP (1-2 weeks from now). At least 1 -2Year(s) of working experience in the related field is required for this position. Experience in Data Analysis is a must. Knows how to Pivot and Vlookup. Knows how to use Power BI is an advantage but not required. Ability to collaborate effectively and work as part of a team and with strong attention to detail.  How To Apply: Applications may be submitted directly to: hrteam@yeaps.com Answer our online application through yeaps.com/apply    About Yeaps Corporation:  We are a Full-Funnel Marketing Agency that helps leading companies in The Philippines win opportunities through Knowledge, Creativity, Experiences, Communications, Trade Channels, and Technology.By tapping into the power of heart, action, and agility, let's make great happen together.We are based in Makati City, in Metro Manila, The Philippines, the business and financial hub of this growing South East Asia economy.Yeaps [ pronunc. yeeps ] was founded in 2002. From our beginnings in the garage of a family home over a decade ago, we are now an organization of over 200 people, globally affiliated with Edenred Paris, trusted by industry leading multinationals.The diverse and talented people who work at Yeaps, affectionately called Yeapsters, work tirelessly and wholeheartedly to deliver results for the programs and projects entrusted to us by our clients. We also work with affiliates, such as influencers and creators, and strategic suppliers and partners.We value our company culture and do our best to uphold the very best shared values, beliefs and ideals. This is summed up by the company mantra: Make It Great. One's great may change from time to time, but we are committed to making it happen every time.",Data Analyst,,,,"['Pivot', 'Vlookup', 'Power BI']","['Data Management', 'Analysis', 'Forecasting', 'Data Analysis']",['1-2'],,,,
219,Jr. Operations Analyst,weSource Recruitment,Professional Services,Pasig,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=150&vjk=7f6276349ed08d3b,"RESPONSIBILITIES: Perform data analysis that provides a platform for decision making on a variety of business issues. Apply expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and guide applicable next steps. Liaise with various service delivery and functional support groups to fully understand data content, analytical needs, including identifying outliers and exceptions and priorities to create detailed models and deliver actionable insights to relevant decision-maker. Proactively analyze data to answer key questions from stakeholders or out of self-initiated curiosity, investigate and communicate areas for improvement in efficiency and productivity. Design forecasting models. Setup and maintain automated data processes. Identify, evaluate, and implement external services and tools to support data validation and cleansing. Develop and support reporting processes. Monitor and audit data quality. Prepare reports for internal and external audiences using MS Office applications and BI tools. Create data dashboards, graphs, and visualisations. Responsible for handling multiple project assignments and complete deliverables within the agreed timeline. Identify areas to increase efficiency and automation of processes. QUALIFICATIONS: Educational Background: Bachelor??s Degree in Computer Science, Data Analytics, Statistics, Economics, Applied Mathematics, or other related fields. Work Experience: Minimum of 2 years related experience Experience working and communicating with senior management and executives Experience in Alteryx and/ or experience in programming, scripting, or development in data visualisation platforms such as Tableau or Power BI will be a plus Skills: Advanced skills in Google suites / MS Office suites Ability to analyse large and complex dataset and write comprehensive report High degree of fluency in most modern programming languages eg. Python, R, SQL Job Types: Full-time, Permanent Experience: Data Analytics/Visualization: 2 years (Required)",Data Analyst,,,,"['MS Office', 'Alteryx', 'Tableau', 'Power BI', 'Google suites', 'Python', 'R', 'SQL']","['data analysis', 'quantitative analysis', 'data mining', 'Design forecasting models', 'data validation', 'cleansing', 'Create data dashboards', 'programming', 'scripting', 'data visualisation', 'Data Analytics', 'Visualization']","['Minimum of 2 years', '2 years']",['Bachelor Degree'],"['Computer Science', 'Data Analytics', 'Statistics', 'Economics', 'Applied Mathematics']",,
222,BI Analyst (DATA ANALYST with POWER BI),Icrescere Services Corporation,Professional Services,Taguig,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=150&vjk=d41f3d8bf8640fc2,"RESPONSIBILITIES: Participates in the design of call monitoring formats and quality standards. ?£ Performs call monitoring and provides trend data to the site management team. ?£ Uses quality monitoring data management system to compile and track performance at team and individual level. ?£ Performs monitors of customer care email responses. ?£ Participates in customer and client listening programs to identify customer needs and expectations. ?£ Provides actionable data to various internal support groups as needed. ?£ Coordinates and facilitates call calibration sessions for call center staff. ?£ Provides feedback to call center team leaders and managers. ?£ Prepares and analyzes internal and external quality reports for management staff review. ?£ Perform other duties as assigned. KNOWLEDGE, SKILL SET & QUALIFICATIONS REQUIRED ?£ 2-3 years Call Center Experience ?£ Bachelor Degree a plus ?£ Excellent verbal, written, and interpersonal communication skills; ?£ Outstanding customer service skills and dedication to providing exceptional customer care; ?£ Must be self-motivator and self-starter; ?£ Focus on quality and customer service; ?£ Exceptional listening and analytical skills; Due to Covid19, we are currently on a work from home setup and looking for people who are amenable to work at home, meaning you have your own tools (PC or Laptop, USB Noise cancelling headset and stable internet connection) Job Type: Full-time Salary: Up to Php30,000.00 per month Schedule: 8 hour shift Monday to Friday Night shift COVID-19 considerations: Due to Covid19, we are currently on a work from home setup and looking for people who are amenable to work at home, meaning you have your own tools (PC or Laptop, USB Noise cancelling headset and stable internet connection) Experience: QA/QC: 2 years (Preferred) Call center: 1 year (Preferred) Work Remotely: Temporarily due to COVID-19",Data Analyst,,,,,,"['2 years', '1 year']",['Bachelor Degree'],,,
224,Business Analyst (Data Design),Zmg Ward Howell Inc,Professional Services,Manila,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=150&vjk=4a785aeba9e073ff,"Job Responsibilities: Build & maintain financial models to track business metrics for various time horizons Support Finance business partners in updating forecasts and developing views that are meaningful for decision making. Support Finance business Partners in tracking budget spends and ROIs on the spending Work directly with Accounting teams to maintain a clean Record to Report for Actuals & reconcile as needed. Work with project teams to brainstorm alternate paths to growth and profitability and support moving projects from initial to launch stage with appropriate dates and gates. Requirements Can adapt to a fast-paced work environment Driven and highly motivated Effective communication and interpersonal skills. Team player demonstrating effective and cooperative working relationships with all employees. Skill in analyzing and interpreting financial data. Proactive ownership of responsibilities. Qualifications Bachelor??s degree in Business / Finance / Accounting Open to fresh graduates Proficient in MS Office (Excel, Powerpoint and Word software) / Google suite. Knowledge of basic SQL a plus",Data Analyst,,,,"['MS Office', 'Excel', 'Powerpoint', 'Word', 'Google suite', 'SQL']",,,['Bachelor degree'],"['Business', 'Finance', 'Accounting']",,
228,Data Analyst Supervisor,John Clements Consultants Inc,Professional Services,Philippines,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=150&vjk=6eec16053cfb8e08,"Qualification - Must be knowledgeable in Excel - knowledgeable in Excel functions - lookup, string functions - Familiarity with pharma products - Strong attention to detail and a strong analytical mind Job Description 1. Data mapping using MS Excel 2. Tagging of IMS Item Segment/ Category, Item Molecule, Brand, Strength, and Manufacturer of the hospital medicines (SKUs) 3. Coordination of requirements with PDBA and CIT Contract length: 3 months Job Types: Full-time, Contract, New-Grad Salary: Php16,000.00 per month Education: Bachelor's (Preferred) Language: English (Preferred)",Data Analyst,,,,"['Excel', 'MS Excel']",['Data mapping'],['3 months'],"[""Bachelor's (""]",,"['Php16,000.00 per month']",
229,Data Analyst/Analytics Supervisor,Systemantech Incorporated,Professional Services,Manila,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=150&vjk=1aed08937a5ce0cc,"Basic Information Ref number Req_00040524 Primary Location McKinley West Description and Requirements Position Summary Responsible for first level technical support to internal customers and secures first time resolution resulting in minimal recurring issues. Ensures quality services in accordance with departmental standards and guidelines. Demonstrates positive customer service orientation resulting in high customer satisfaction ratings.  Functional Responsibilities Provides first level technical support to internal customers and ensures quality services to gain high customer satisfaction ratings. Responds to telephone calls and email messages from users requesting for assistance. Logs and keeps records of customer/employee queries. Interprets problems and analyzes possible causes of hardware and software failure. Identifies computer hardware, software and telecommunications malfunctions and takes appropriate action to resolve issues ensuring data and system integrity. Tests, configures, installs, modifies, maintains, and repairs computer hardware, operating systems, applications, software patches and updates. Assists in conducting user??s application testing during program implementation, migration, and system maintenance. Performs desktop system maintenance/upgrades including all desktop OS patches. Creates/Maintains documentation of instructional procedure (i.e. hardware/software installation) and troubleshooting techniques (knowledge base). Maintains inventory of computer hardware assets, peripherals, and software licenses owned by the company. Performs scheduled preventive maintenance of computer systems.   Required Language(s)  English",Data Analyst,,,,,,,,,,
230,System / Data Analyst,Joe Riley & Associates,Professional Services,Makati,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=150&vjk=2a3d0809911e3714,"Qualifications: At least 6 months of experience in Software Testing Can create and execute test cases Experience in testing payments application or any app with payment transactions Knowledge of POS Testing and EMV is a big plus Experience in software development/coding is a big plus Must be willing to work on a shifting schedule including night shift Must be willing to work for an office-based setup Responsibilities: Conducts a wide range of quality-control tests and analysis to ensure that software meets or exceeds specific standards and end-user requirements. Drafts, revise and approves test plans and scripts to ensure alignment with standards and IT strategy Creates test data files with valid and invalid records to thoroughly test program logic and verify system flow. Responsible for completing process analysis, identifying procedural and control deficiencies and recommending and implementing solutions Generate reports on the testing being done, and to translate them into concise reports to management. A test must be able to report on structured test cases in a way that is meaningful to the business in which they??re operating. Analyzing the defects and bugs to identify what is causing them Job Types: Full-time, Permanent Salary: Php18,000.00 - Php25,000.00 per month Work Remotely: No",Data Analyst,,,,,"['software development', 'coding']",['At least'],,,"['Php18,000.00 - Php25,000.00']",
231,DATA ANALYST & BI DEVELOPER,TALENTIUM INC,Professional Services,Pasig,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=150&vjk=f65381054a46ac82,"Candidate must possess at least Bachelor's/College Degree in Computer Science/Information Technology or equivalent. At least 3 Year(s) of working experience in the related field is required for this position. Preferably 1-4 Yrs Experienced Employee specialized in IT/Computer - Software or equivalent. Degree in IT, Software or related field Has at least 2 years experience in back-end programming/development Possesses good SQL scripting skills with hands-on experience working with large data sets Has extensive background working with databases, ETL, and analytical reporting tools; Able to work with functional SME to derive business reports using data analytics and reports experience in SAP Business Objects is a plus Job Types: Full-time, Permanent Pay: Php25,000.00 - Php40,000.00 per month Experience: DATA ANALYST (ETL): 3 years (Preferred) Work Remotely: No",Data Analyst,,,,"['SQL', 'SAP Business Objects']","['back-end', 'programming', 'ETL', 'analytical reporting', 'data analytics', 'DATA ANALYST']","['At least', '3 Year(s)', '1-4', '2 years experience', '3 years']","[""Bachelor's/College Degree""]","['Computer Science', 'Information Technology', 'IT']","['Php25,000.00 - Php40,000.00']",
237,MSDC Senior Analyst Data Analytics Technology Services - Dea...,PwC,Professional Services,Pasig,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=150&vjk=8c7b8eb37eeae11e,Track and trace ocean freight containers frequently providing accurate status updates and read out of each milestone through each shipment's voyage Use various online systems to capture the real-time status updates of vessel locations Track validated details and manage data entry into the the client platform through the use of spreadsheets Be able to successfully follow procedure with high accuracy and deliver timely data entries at all times Candidates need to be knowledgeable with the Track and Trace workflow for Ocean Freight Job Type: Full-time Experience: Logistics: 2 years (Required) Track and Trace: 2 years (Required) Freight Forwarding: 2 years (Required) Work Remotely: Temporarily due to COVID-19,Data Analyst,,,,,,['2 years'],,,,
241,Web Researcher & Data Entry Analyst,SourceFit,Professional Services,Quezon City,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=150&vjk=9133b0ef660615e9,"Major Responsibilities: Gathers and evaluates data from multiple sources. Analyzes, reconciles and identifies measurable opportunities for improvement. Identifies and implements audit processes to ensure data issues are identified, tracked, reported and resolved in a timely manner. Develops and maintains processes to continuously monitor data quality and integrity across the business. Creates and maintains workflows and approval processes based on internal stakeholder requirements Acts as subject matter expert for new processes, KPI??s, and data management. Collaborates with external and internal customers to analyze information needs and functional requirements. Partners with various leaders to design optimal solutions that meet the business needs of our internal and external customers. Coordinate with different functional teams to implement models and monitor outcomes. Develop processes and tools to monitor and analyze model performance and data accuracy. Develop custom data models and algorithms to apply to data sets. Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies. Assess the effectiveness and accuracy of new data sources and data gathering techniques. Job Types: Full-time, Permanent Experience: R Language: 3 years (Preferred) MS Power BI: 3 years (Required) Work Remotely: Temporarily due to COVID-19",Data Analyst,,,,['MS Power BI'],"['Develop custom data models', 'algorithms']",['3 years'],,,,
246,Accounting Data Analyst,Supportware Philippines,Professional Services,Taguig,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=150&vjk=16eadd99919f9096,"QUALIFICATION STANDARD: Graduate of 4-year course, preferably Accounting or Finance related At least one year relevant experience Knowledge in office management systems & procedures JOB DESCRIPTION: Assist in the preparation of sales & collection documents Assist in the verification, encoding of data, journal entry, recording, reconciliation, ledgering and client servicing Assist in monitoring and updating of accounts Assist in preparing account summaries & other correspondence Assist in the preparations of payment-related documentation for project-accounts Assist in the due diligence of project accounts Assist in the Automation processes of the Department Perform other functions that may be assigned from time to time Job Types: Full-time, Permanent Salary: Php15,000.00 - Php18,000.00 per month Schedule: 8 hour shift Day shift Monday to Friday",Data Analyst,,,,,,['one year'],,,"['Php15,000.00 - Php18,000.00']",
247,Reports Analyst (Pooling),EnablesGROUP,Professional Services,Pasig,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=150&vjk=b1dcf556219b1604,"Key Responsibilities: Provision user/Functional ID entitlements, compliance review requests and/or incident/change management handling for Citi??s global customer base within established support thresholds Analyzing and finding the key areas for process improvement and also creating an action plan for the implementation of the same. Assist higher management in maintaining operational service levels in line with the global GIDA standards. Escalations management- Ensure the escalations raised by clients are handled appropriately in a timely manner Conduct basic housekeeping tasks, such as inactivity maintenance. Perform manual entitlement review maintenance Ensure adherence to pre-assigned SLO requirements for designated requests at a personal and drive at team level. Implements already established security procedures within the framework of specific system assignments, focusing on the full scope of GIDA Service Catalog requirements for simple thru complex, multi-tiered applications Understands Service Delivery Process Controls and under supervision, participate in annual review of Process Control documents associated with specific systems assigned Demonstrates basic understanding of Lean processes Understands the high-level principle behind Information Security concepts and policies; and applies / implements into day-to-day work Identifies potential compliance issues and raise to management attention Must be able to exchange information in a concise and logical way as well as be sensitive to audience diversity. Proven use of discretion and judgment given the subject sensitivity of the work data Ability to manage multiple efforts and adjust priorities with evolving work efforts.  Qualifications: Previous relevant experience preferred Ability to develop projects required for design of metrics, analytical tools, benchmarking activities and best practices Effective written and verbal communication skills Effective analytic/diagnostic skills Ability to work with virtual and in-person teams, and work under pressure or to a deadline Demonstrated knowledge of operational process changes and improvement  Education: Bachelor??s/University degree or equivalent experience  This job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required. - Job Family Group: Technology - Job Family: Infrastructure - Time Type: Full time - Citi is an equal opportunity and affirmative action employer. Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran. Citigroup Inc. and its subsidiaries (""Citi?) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review Accessibility at Citi. View the ""EEO is the Law"" poster. View the EEO is the Law Supplement. View the EEO Policy Statement. View the Pay Transparency Posting",Data Analyst,,,,,,,['Bachelor/University degree'],,,
248,Senior Data Analyst,Shore Solutions,Professional Services,Pasig,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=150&vjk=c2e10844fce2d321,"Who We Are HomeLight is a venture-backed technology startup revolutionizing the $1 trillion real estate industry. Our mission is simple ?? we empower people to make smarter decisions during one of life's most important moments: buying or selling their home. HomeLight's technology analyzes millions of home transactions to determine which agent or cash buyer is right for you. We also offer innovative financing and closing solutions, creating an end-to-end real estate experience that's simple, certain, and satisfying. We pride ourselves on our company culture ?? but don't just take it from us. We've been recognized as a best place to work by Forbes, Inc. Magazine, and the San Francisco Business Times. Our team breaks barriers every day while staying committed to HomeLight's goals and core values, which is a crucial element to our shared success. Who You Are You're an organized and detail-oriented individual who is comfortable working with internal and external partners. What You'll Do Here You'll manage tracking and reporting for HomeLight's offline media spend. You'll work closely with HomeLight's TV media buying team and external media partners to gather and monitor finances. Track in week air-times to determine estimated in week budgets Verify TV airings through ad tracking partner and compare with purchased media plan Gather spot logs from TV networks & reconcile against verified TV spot airings Manage invoice payment with individual networks and reconcile against spot logs for accuracy Daily communication with internal TV media buying team and external TV partners You Have Excellent communication and negotiation skills Exceptional attention to detail and multitasking abilities Proven ability to work on account reconciliation and reviewing invoices Advanced MS Excel skills in order to manipulate large amount of data Background with Accounting and Financial transactions strongly preferred Let's chat!",Data Analyst,,,,['MS Excel'],,,,,,
251,Technical Associate-AI Data Analyst,Genpact,Professional Services,Quezon City,Philippines,Indeed,https://ph.indeed.com/jobs?q=data%20analyst&limit=50&radius=100&start=150&vjk=ab88c9e5e43859ab,"The Business System Analyst is directly reporting to the Chief Operating Officer. He/she is responsible for the development of consumer finance business automation and develop business process. 1. Evaluating business processes, anticipating requirements, uncovering areas for improvement, and developing new methods to improve productivity, efficiency, and operational costs. 2. Effectively communicate insights and plans to the management and engage with different business units to gather data and requirements to identify the system specifications to be implemented. 3. Analyze business requirements and recommend platforms which can be used based on the needs of the company Technical Responsibilities 1. Design, implement, and customize features and functionalities of the platforms to be used alongside with the development team or software engineers 2. Prepare manual and conduct user training of the platform 3. Provide technical guidance to the users during implementation and monitor development if the company objectives are being achieved 4. Research and maintain knowledge of new technologies and business analysis practices which are applicable for consumer finance business 5. Preparation of weekly or monthly reports: 6.Weekly progress and assessment reports on the implemented platform Job Types: Full-time, Permanent Salary: From Php70,000.00 per month Experience: Business Analyst: 5 years (Required) Work Remotely: Temporarily due to COVID-19",Data Analyst,,,,,,['5 years'],,,"['Php70,000.00 per']",
