Index,Job Title,Company,Industry,Location,Country,Website,URL to Job,Job Description,Search Term Used,Age,Size,EmploymentType,Data Skills - Specific,Data Skills - General,Experience (years),Education Level,Degree,Salary,Salary(Provided)
1179,Data Modelling and Visualisation Lead,Prudential Singapore,"Banking, Finance & Insurance",Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=business%20intelligence&limit=50&radius=25&start=150&vjk=446dc6e5e8e889a4,"Job Title: Commercial Director, Singapore & Indonesia Department: Water Quality Platform Reports To: General Manager, Water Quality Platform Position Location: Singapore  Danaher Corporation is an $ 20 billion company that designs, manufactures and markets products and services with strong brand names, proprietary technologies and major market positions. Driven by strong core values and a foundation provided by the Danaher Business System, Danaher's associates are pursuing a focused strategy aimed at creating a Premier Global Enterprise. Danaher operates globally with about 50% of its revenues derived from outside the United States. The Company has significant operating businesses headquartered in Europe and has greatly expanded its operating presence in Asia over the past several years. Danaher is a well-capitalized business, which has historically used available cash flow to fund acquisition activity. Our consistent success is the direct result of our people and the Danaher Business System (DBS). DBS has evolved from a collection of manufacturing improvement tools into a philosophy, set of values and series of management processes that collectively define who we are and how we do what we do. Today, our DBS tools are designed to help us excel in areas of GROWTH, LEADERSHIP and LEAN.  WATER QUALITY PLATFORM Danaher's Water Quality (??WQ?) Platform is part of the Environmental & Applied Solutions reporting segment and is a global leader in water quality analysis and treatment, providing instrumentation and disinfection systems to help analyze and manage the quality of ultra-pure water, portable water, wastewater, groundwater and ocean water in residential, commercial, industrial, and natural resource applications. Our water quality business provides products under a variety of brands, including Hach , Trojan Technologies , McCrometer and ChemTreat . WQ Asia Pacific has sales offices in India, Australia, New Zealand , Singapore, Vietnam, South Korea, Thailand, Indonesia, Mayalisia and Taiwan.  Job Description: The Commercial Director is accountable for all aspects of the company??s operations in Singapore and Indonasia. Her/His initial focus will be to strengthen sales, customer support, and management teams, while providing strategic vision, support, and most of all on-the-ground leadership for the OpCo/Platform team. She/he will keep regional leadership abreast of opportunities, competitive issues, and market/regulatory conditions, and drive total sales and profit growth, balanced against the necessary investment to strengthen and maintain a first-class market-leading business organization.  Core Responsibilities: Provide vision and guidance to the organization to address competitive and changing market dynamics. Drive Organizational Objectives around 3 broad objectives: 1) Shareholder Focused Metrics ?? Core growth, Operating margin expansion, Working Capital Improvements 2)People ?? Demonstrate ability to attract, coach, retain and develop talent 3)Customers ?? Drive customer satisfaction related metrics (e.g. OTD, NPS, Quality) Evaluate the current sales activities to identify areas of strength and assess those activities that must be improved to meet the demands of current sales, as well as future aggressive growth. Monitor technological changes, market trends, competitive products/pricing, and be a key participant in identifying and analyzing the products to be developed for and channeled to the marketplace. Achieve revenue objectives set forth by senior management by disseminating the budgeted performance goals and implementing value selling philosophy, sales funnels and action plans. Coordinate, prepare and implement sales and expenditure budgets; monitor actual vs. budgeted performance, implement corrective measures as appropriate; report goal accomplishment and variance analysis monthly. Lead and develop team by establishing annual goals; hiring and training new associates; and coaching, monitoring and appraising individual performance through the use of policy deployment tools and improving processes with a focus on kaizen and continuous improvement Design and implement standards of accountability for others in the organization that can be used to focus, guide and set high standards of performance for others to achieve business results Team Size: Direct reports include 2 Sales Directors (managing teams of 15 members in Indonesia and 9 members located across SEA respectively) + 1 Service Manager leading a team of 4 team members based in SG + 2 Sales leaders based in SG ( one of them manages a 2 member team).  Experience: The ideal candidate will have in-depth knowledge of and experience in an appropriate mixture of some the following areas: Experience as regional representative of an appropriate size Western multinational office or sales subsidiary, including managing to revenue and margin goals, with P/L experience and international reporting. Able to set and pursue a goal of sales revenue and profit maximization. Must have operating company leadership experience of an appropriate scale. Experience in B2B industry is highly preferred Able to deal effectively with, and present convincingly to regional/global corporate headquarters to get the support and resources necessary to successfully build the regional business. Business strategy creation and commercial sales experience. Familiar with and capable of leading a business focused high-quality products and services. Must be a capable and effective communicator. Adept at influencing people with diverse interests, objectives, agendas. Sense of ownership - a strong desire to make a personal contribution to the success of the overall company. Ability to gain respect through stature, presence and strong leadership skills. Skilled at maintaining effective relationships with the key executives of each division.  Additional experience: Entrepreneurial evangelistic leader who is driven to create success stories in a highly competitive local environment. Behavioral traits should include: strong and well-developed leadership skills, team player, open frank to-the-point communicator, passion for both work and fun, apolitical, MBO manager, enough selfconfidence to hire the very best talent without feeling threatened, people-oriented coaching management style, and agile thinker with high native intelligence. Independent personal traits ?? integrity, charisma, judgment, decision-making capability. Mental agility. Bright, flexible, thoughtful, creative. Ability to grasp and analyze situations quickly and at the same time to create and implement innovative ideas to build strategies for implementation in a structured way. Maturity, positive approach to problem solving, seasoned judgment, good business instincts, well developed sense of personal accountability. Personal attitude and way of looking at problem solving allowing him to be successful in a highly competitive market: adaptable, self-motivated and goal oriented. Comfortable with both Western and Asian business practices and work cultures, and able to bridge them seamlessly. Stature and presence to deal effectively with senior executives in customer, business partners, and regulatory organizations. Comfortable with a reporting structure requiring extensive liaison between Asian and regional/global headquarters.  Leadership Skills and Personal Trait Profile: Ability to build and maintain the confidence of senior management and to build relationships necessary to work in a complex, cross-functional organization Excellent organizational skills and attention to detail Ability to handle a mix of short-term urgent projects while also driving critically important and sometimes complex long-term projects Thrives in a fast paced, high demand environment Accomplishes by doing Excellent judgment and strong business acumen; able to rapidly learn the businesses?? competitive drivers Kaizen mentality??stays on top of daily work but always strives to find better ways of accomplishing more Unquestioned integrity??adheres to the highest values in decisions, conduct, and work with others Why this is a Great Opportunity  ?? You will play an integral part in shaping the OpCo and the whole platform??s business in Asia, one of Danaher??s strongest and highly visible region with many untapped opportunities. ?? You will work with a team where the goal is to create an environment of continuous-improvement, wellness, and open, honest, two-way communication.",Business Intelligence,,,,,['Provide vision'],,,,,
1185,Business Intelligence and Innovation ...,Leading Global Investment Bank,"Banking, Finance & Insurance",Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=business%20intelligence&limit=50&radius=25&start=150&vjk=861d722bc8dbb21c,"Primary   To work in collaboration with other departments and relevant external parties,  on all marketing related activities   Assist in planning, development and creation of tactical promotions landing pages   To assist product marketing manager-driving New Product Development and Product Pruning)   To work on company presentations, market packages, sales literature, product leaflets, marketing brochures, promotional materials and advertisement, etc.   To support the sales on sample requests, controlling samples stock and expenses     Secondary  To support in marketing plan, budget, and any special projects  To do product cost / price analysis   Consolidating market intelligence, competitor??s information and  doing selected benchmarking  Customer satisfaction survey, e-commerce, other special or ad hoc tasks, etc.     About Us   Headquartered in Singapore, serves small businesses with convenient & inclusive marketing and support services across Southeast Asia. We built the Organisation from the ground with key vision- serve small business owners with sincere and customisable projects from ideas , becoming real in reality from conceptualisations.     Together , we look to expand further with strings of wide dimensions in the business. Are you the right fit that we are looking for? Express below!  Diploma, Bachelor's / Honours, Masters / PhD",Business Intelligence,,,,,"['Consolidating market intelligence', 'competitor information']",,"['Diploma', ""Bachelor's /"", 'Masters']",,,
1186,"VP / AVP, Business Analytics Analyst (Ecosystem), Consumer B...",DBS Bank,"Banking, Finance & Insurance",Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=business%20intelligence&limit=50&radius=25&start=150&vjk=6ac101cd9feaed64,"This is an opportunity to play an impactful and integral role within the NMG Consulting finance team, working closely with the Finance Manager in Singapore and key stakeholders globally to manage the revenue and expense reporting for each Business Unit. Company Overview NMG Consulting is a leading multinational insurance, reinsurance and investments consultancy, integrating consulting, insights and analytics. Our consultants provide strategy consulting, insights, analytics and actuarial services to financial institutions including banks, insurers, reinsurers and fund managers. We are constantly evolving and the range of work that we do challenges and expands our peoples?? knowledge at lightning speed. Our flat, team-based structures encourage participation from all experience levels ?? everyone is encouraged to contribute, regardless of their role. We advocate hearing different points of view, collaboration and constructive debate. Summary Statement This is an opportunity to play an impactful and integral role within the NMG Consulting finance team, working closely with the Finance Manager in Singapore and key stakeholders globally to manage the revenue and expense reporting for each Business Unit. In this position, you will ensure control, accuracy and predictability in the reporting of financial results, working closely with business unit leaders to run comparative analysis and provide input and accompanying commentary. The position will require the incumbent to quickly develop an understanding of each Business Units operations, as well as the economic and market drivers that may impact Businesses performance against forecast. You will anticipate changes in forecasts and identify practical and innovative improvements to support business intelligence and enable stronger and effective decision making. This position will suit a self-motivated individual who possesses strong technical skills and can work well within a small finance team. A positive and enthusiastic approach is essential, along with the ability to converse successfully with colleagues at all levels, including senior management. Role Financial Controller (Support) Location: Singapore Industry: Insurance, Reinsurance Join Us Key Responsibilities Preparation of monthly management reports and key performance indicators; overseeing month-end account close; proactively identifying issues, trends and commenting on performance against forecast; Undertaking cash flow management/forecasting Liaison with internal stakeholders, external auditors and tax agents on reporting requirements; analysing financial risks within each Business Unit and across the Company, proposing solutions where a problem is identified; preparing, presenting and analysing financial budgets and plans Overseeing of financial processes, ensuring compliance with statutory requirements and group policies and procedures; conducting regular reviews of business processes, identify improvements Coaching and mentoring junior accounting staff Supporting ad-hoc projects, as required Competencies, Qualifications & Experience Degree qualified in Accountancy or Finance; audit / Big 4 experience preferred Strong time management skills; able to meet tight deadlines and work well under pressure in a fast-paced environment Strong written, communication and interpersonal skills Ability to proactively deal with senior management; team player; strong leadership skills Positive & enthusiastic approach; highly independent and motivated",Business Intelligence,,,,,,,,"['Accountancy', 'Finance']",,
1194,Business Intelligence Dashboard Designer Trainee #SGUnitedTr...,AIA Group,"Banking, Finance & Insurance",Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=business%20intelligence&limit=50&radius=25&start=150&vjk=7ef26409705087c4,"To support our commodities trading team's operations, we are seeking for a Trade Operation Specialist to: Support day-to-day trading activities across all desks Responsible for full operations tasks from contracts management to vessel nomination/vetting, handling L/C matters, issuance of loading/discharge instruction, laytime computation, demurrage claims to follow up with payment and closure of deal Liaise with both internal (Traders, trade finance) and external parties (supplier, customer, shipping companies etc) to prepare documentations to ensure smooth delivering of the commodity products. Review trade contracts and alert management about irregularities or possible trade risk. Follow closely entire trade operation to ensure a smooth operation Implement compliance and policy of operational procedures Provide training and guidance to junior operation executives Submit quarterly report to Head Office. Requirements: Candidate must possess at least Bachelor in Business Studies/Administration/Management or equivalent. At least 5 years of experience in trading operation in international commodities trading company Familiar with the international commodity industry is a must Good connections of suppliers and customers is a distinct advantage Effectively bilingual in spoken Chinese and English to liaise with Chinese speaking stakeholders Required Skill(s): negotiation and good knowledge in UCP 600",Business Intelligence,,,,,"['discharge instruction', 'laytime computation']","['At least', '5 years']",['Bachelor'],"['Business Studies', 'Administration', 'Management']",,
1196,Data Scientist,DBS Bank,"Banking, Finance & Insurance",Indonesia,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20scientist&limit=50&radius=100&vjk=6b08461453c58bce,"Understand business problems and recommend solutions Designs experiments, test hypotheses, and build models Conducts advanced data analysis and develops design algorithm Applies statistical and predictive modeling techniques to build, maintain,and improve decision systems Presents and depicts the rationale of their findings /solutions in easy tounderstand terms for the business",Data Scientist,,,,,"['Designs experiments', 'test hypotheses', 'predictive modeling']",,,,,
1198,Data Scientist,FinAccel,"Banking, Finance & Insurance",Jakarta,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20scientist&limit=50&radius=100&vjk=67765444a62edb14,"We are excited to welcome dynamic robust Data Scientist who have :  Minimum 2 years of relevant work experience.  Masters, PhD or equivalent experience in a quantitative field (i.e). Computer Science, Mathematics, Statistics, Econometrics, Engineering, Artificial Intelligence).  Capable to build robust end-to-end predictive models using the latest Machine Learning techniques and methodologies.  Proficiency in Python or R.  Exposure to RDBMS (i.e. MySQL, PostgreSQL) and No-SQL platforms (i.e. S3).  Excellent English communication skills.  Bonus points (optional) for: Experience with alternate data to evaluate credit risk.  Experience in building end-to-end Deep Learning and/or NLP models.",Data Scientist,,,,"['Python', 'RDBMS', 'MySQL', 'PostgreSQL', 'No-SQL', 'S3']","['Machine Learning', 'NLP models']",,"['Masters', 'PhD']","['Computer Science', 'Mathematics', 'Statistics', 'Econometrics', 'Engineering', 'Artificial Intelligence']",,
1202,Data Scientist,PT Bank CIMB Niaga Tbk,"Banking, Finance & Insurance",Tangerang,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20scientist&limit=50&radius=100&vjk=2cc03e8f9fad16fb,"Solid critical thinking and analytical skills to work well with numbers and complex data  Have exposure or working experience with Big Data platform (i.e: R language, Hadoop, etc), inclusive of machine learning, experimental design, and optimization  Proven expertise in hands on development of propensity models, market using logistic regression and multi-variate regression  Proficient in using econometric techniques for statistical modeling and experience in varied statistical methods on structured data, such as clustering, decision trees. etc.  Modeling experience preferably in SAS / HUE / R / Phyton, Strong knowledge and experience of analytic tools i.e. SAS/SQL  Experience for handling and analyzing big amount of data for better information and insights  Proficiency English as business language  Proficiency in Microsoft Office applications i.e. Excel and PowerPoint  Good communication skills i.e. presentation and influencing skills  Strong ability to build partnerships across functional teams through collaboration  Ability to lead a highly productive team and strive for excellence  Applicants must be willing to work in Alam Sutera",Data Scientist,,,,"['R', 'Hadoop', 'SAS', 'HUE', 'Phyton', 'SAS/SQL', 'Microsoft Office', 'Excel', 'PowerPoint']","['Big Data platform', 'machine learning', 'experimental design', 'logistic regression', 'multi-variate regression', 'statistical modeling', 'clustering', 'decision trees']",,,,,
1210,Data Scientist,uangteman,"Banking, Finance & Insurance",Jakarta,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20scientist&limit=50&radius=100&vjk=113750175b6c6f9b,"We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even better products. Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our products. ResponsibilitiesBachelors/Masters/PhD in relevant field (Statistics/Computer Science/Applied Math)Minimum 2+ years of experience in data scienceDevelopment experience in Python, R & Java. Expertise in one of these is must. Preferably PythonGood applied statistics skills, such as distributions, statistical testing, regression, etc., ML and data mining using state-of-the-art methodsCapable of writing SQL queries and good knowledge of using JOINs .etc.Knowledge in data warehousing concepts is desirable but not mandatoryHands on experience on visualization toolsExperience with Big data tools is an added advantageRequirementsCreate/build algorithms to derive insights from large data setsDoing ad-hoc analysis and presenting results in a clear mannerExtending company's data with third party sources of information when neededInform/advice management on possible threats & opportunitiesShould coordinate with development team and integrate data based solutionsShould be able to develop scalable, production ready algorithmsRegularly defining and refining metrics as per changing business requirementsCreating automated anomaly detection systems and constant tracking of its",Data Scientist,,,,"['Python', 'R', 'Java', 'SQL']","['data mining', 'statistical analysis', 'prediction systems', 'applied statistics', 'distributions', 'statistical testing', 'regression', 'ML', 'visualization', 'Big data', 'build algorithms']",,"['Masters', 'PhD']","['Statistics', 'Computer Science']",,
1227,Senior Data Scientist,PT Mega Central Finance,"Banking, Finance & Insurance",Jakarta,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20scientist&limit=50&radius=100&vjk=87ff30fb92ab096b,"Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies Assess the effectiveness and accuracy of new data sources and data gathering techniques Develop custom data models and algorithms to apply to data sets Use predictive modeling to increase and optimize customer experiences, revenue generation, ad targeting and other business outcomes Develop company A/B testing framework and test model quality Coordinate with different functional teams to implement models and monitor outcomes Develop processes and tools to monitor and analyze model performance and data accuracy  Bachelor degree or Master in Statistics, Mathematics, Computer or both degree, fresh graduated also can apply Experience 5 - 7 years manipulating data sets and building statistical models, Strong problem solving skills with an emphasis on product development Experience using statistical computer languages (R, Python, SLQ, etc) to manipulate data and draw insights from large data sets Experience working with and creating data architectures Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc) and their real-world advantages/drawbacks Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc) and experience with applications Excellent written and verbal communication skills for coordinating across teams A drive to learn and master new technologies and techniques Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc Experience querying databases and using statistical computer languages: R, Python, SQL, etc Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc Experience analyzing data from 3rd party providers: Google Analytics, Site Catalyst, Coremetrics, Adwords, Crimson Hexagon, Facebook Insights, etc Having Knowledge Big Data tools with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc Experience visualizing/presenting data for stakeholders using: Periscope, Business Objects, D3, ggplot, etc ""Waspada terhadap Modus Penipuan pada saat proses interview. Perusahaan tidak akan memungut biaya apapun dalam melakukan proses interview. Mohon segera melaporkan ke kami, jika pada saat Anda diundang untuk interview dan diminta untuk melakukan pembayaran dengan sejumlah uang. "" ""Please be aware of the Fraud Company. The company will never be collecting any payment in the process of interview. Please immediately report to us if there's any companies that collecting payment to the Jobseekers. """,Data Scientist,,,,"['R', 'Python', 'SLQ', 'SQL', 'Google Analytics', 'Site Catalyst', 'Coremetrics', 'Adwords', 'Crimson Hexagon', 'Facebook Insights', 'Map/Reduce', 'Hadoop', 'Hive', 'Spark', 'Gurobi', 'MySQL', 'Periscope', 'Business Objects', 'D3', 'ggplot']","['predictive modeling', 'machine learning', 'clustering', 'decision tree learning', 'artificial neural networks', 'regression', 'statistical tests', 'data mining', 'GLM/Regression', 'Random Forest', 'Boosting', 'Trees', 'text mining', 'social network analysis', 'querying databases', 'machine learning algorithms', 'statistics', 'simulation', 'scenario analysis', 'modeling', 'decision trees', 'neural networks', 'visualizing/presenting']",['5 - 7 years'],['Bachelor degree'],"['Master', 'Statistics', 'Mathematics', 'Computer']",,
1233,AMFS_Data Manager,AXA Indonesia Life,"Banking, Finance & Insurance",Jakarta,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20scientist&limit=50&radius=100&vjk=27fbc6da53700003,"Primary Location : INDONESIA-INDONESIA-JAKARTA Organization : AXA Indonesia Life Contract Type : Regular Shift : Day Job Schedule : Full-time Description Metadata management for key data sets of the company Work with system experts to document data, create and maintain data dictionaries with necessary technical and functional information Master the data knowledge of the whole company, knowing how data is collected, maintained, interpreted in and out, capable to efficiently advise how and where to get data when demanding Lead the data quality assessment and advise action plans to correct and improve data quality Work closely with IT and operation departments to implement the action plans Define data quality KPI and create dashboard for monitoring and control Set up data ownership and work with related business or IT teams to establish procedures or controls for new data generation Automate the data quality audit process. Lead the discussion with partners on data sharing topics. Advise in the selection of the appropriate data to share, the sharing frequency and the way of data transfer. Work with IT department to ensure the transfer of data is carried in a secure manner. Liaise with Legal & Compliance departments to ensure the data shared to partners meet compliance and privacy requirements. Administrate the access to data to ensure data is used according to the privacy and security standards Recommend and establish guidelines to better protect data in data projects. Act as an ambassador for good data management and assist data users in the data privacy related processes Qualifications Min S1 with background Mathematics / Statistics / Computer Science Minimum 2 years?? experience in MIS, Data Management and Advanced Analytics Scientific/IT training with good notions in probability/statistics Good knowledge of: Information systems, and ideally that of AXA - Relational databases & Non-relational DB (Mongo DB, Elastic Search??) - Big Data big data and its infrastructure (Hadoop, Spark, HDFS, Hive??) - Data science toolkits (Jupyter notebook, Scikit-learn, Pandas, Numpy??) - Awareness on Data Management practices Ability to lead and coordinate a network of stakeholder from various backgrounds (data scientists, actuarial teams, data stewards, etc.) Organizational skills and rigor in execution Autonomy, intellectual curiosity, and taste for innovation  About AXA Would you like to wake up every day driven and inspired by our noble mission and to work together as one global team to empower people to live a better life? Here at AXA we strive to lead the transformation of our industry. We are looking for talented individuals who come from varied backgrounds, think differently and want to be part of this exciting transformation by challenging the status quo so we can push AXA - a leading global brand and one of the most innovative companies in our industry - onto even greater things. In a fast-evolving world and with a presence in 64 countries, our 166,000 employees and exclusive distributors anticipate change to offer services and solutions tailored to the current and future needs of our 103 million customers. PT AXA Mandiri Financial Services (AXA Mandiri) is a joint venture (JV) between PT Bank Mandiri (Persero) Tbk and the AXA Group which was founded in 2003. PT AXA Mandiri Financial Services (AXA Mandiri) is supported by more than 1,800 Financial Advisors in more than 1,800 branches of Bank Mandiri and Bank Syariah Mandiri's 170 branches throughout Indonesia. AXA Mandiri was also supported by more than 500 Telesales Officer who market insurance products through telemarketing. PT AXA Mandiri Financial Services is registered and supervised by the Financial Services Authority (FSA). What We Offer Dynamic working environment Learning and development Opportunity for international working assignment Competitive remuneration package Variant on employee enggagement program",Data Scientist,,,,"['Mongo DB', 'Elastic Search', 'Hadoop', 'Spark', 'HDFS', 'Jupyter notebook', 'Scikit-learn', 'Pandas', 'AXA Mandiri', 'AXA Mandiri Financial Services']","['MIS', 'Data Management', 'probability/', 'Relational databases', 'Non-relational DB', 'data stewards', 'Organizational skills']",,,"['Mathematics', 'Statistics', 'Computer Science']",,
1252,Senior Data Scientist,FinAccel,"Banking, Finance & Insurance",Jakarta,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20scientist&limit=50&radius=100&start=50&vjk=044b191a3634a2ec,"General Job Description: Become SME (Subject Matter Expert) in terms of Data & Analytics within Business Unit/Cluster Understand and Analyze Transactional (Order Related), Behavioral (Event Tracking, Client Activity) ,and Demographic data Explore Various Datasets to Generate Insights, Conclusions and Recommendations Produce Rich, Insightful, Meaningful and Beautiful Dashboards for Monitoring, Reporting that Automates Insight Generation Collaborate and synergize across with other data functions such as Data Engineering, Business Intelligent, Data Tracker , and Data Scientist teams Strategic Partner for Product (Feature, Functionality), Business (Campaign, Initiatives) and also Technology (Implementation) Specific Technical Requirments Produce data visualization and story tell the data with required tools. Perform work with solid Excel proficiency & SQL knowledge. Develop understanding of data wrangling & data manipulation (R/Python) Basic statistics modelling utilization Provide data insights on demand and proactively in order to assist operations General Requirments: Bachelor's Degree 1+ years of Data analytics experience is a plus",Data Scientist,,,,"['Meaningful', 'Beautiful Dashboards', 'Excel', 'SQL', 'R/Python']","['Business Unit', 'Data Engineering', 'Business Intelligent', 'data visualization', 'data wrangling', 'data manipulation', 'statistics modelling', 'data insights']",['1+ years'],"[""Bachelor's Degree""]",,,
1257,"Software Engineer, Data",FinAccel,"Banking, Finance & Insurance",Jakarta,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20scientist&limit=50&radius=100&start=50&vjk=814bff5811a07a63,"General Job Description: Become SME (Subject Matter Expert) in terms of Data & Analytics within Business Unit/Cluster Understand and Analyze Transactional (Order Related), Behavioral (Event Tracking, Client Activity), and Demographic data Explore Various Datasets to Generate Insights, Conclusions and Recommendations Produce Rich, Insightful, Meaningful and Beautiful Dashboards for Monitoring, Reporting that Automates Insight Generation Collaborate and synergize across with other data functions such as Data Engineering, Business Intelligent, Data Tracker, and Data Scientist teams Strategic Partner for Product (Feature, Functionality), Business (Campaign, Initiatives) and also Technology (Implementation) Specific Technical Requirements: Set standardization of analytical framework and reports within the team Produce data visualization with a strong storytelling element. Strong data wrangling and data manipulation in R/ Python Intermediate statistics modelling utilization Create a statistical summary and inference (hypothesis testing: t-test, ANOVA, etc) General Requirements: Bachelor's Degree 2+ years of Data analytics experience is a plus",Data Scientist,,,,"['Meaningful', 'Beautiful Dashboards', 'Python']","['Business Unit', 'Data Engineering', 'Business Intelligent', 'data visualization', 'data wrangling', 'data manipulation', 'Intermediate statistics modelling', 'hypothesis testing', 'ANOVA', 'Data analytics']",['2+ years'],"[""Bachelor's Degree""]",,,
1262,Customer Analytics,"PT. BFI Finance Indonesia, Tbk","Banking, Finance & Insurance",Tangerang,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20scientist&limit=50&radius=100&start=50&vjk=05f9977969201b9b,"HappyFresh is Southeast Asia's #1 Online Grocery Company and Asia's Best Company to Work For 2019. With headquarters in Jakarta, we have expanded to eight cities in three countries and now operate in Indonesia, Malaysia, and Thailand. Every day, our team delivers the freshest, highest quality groceries to thousands of customers in Southeast Asia's major cities.  Our mission is to provide an easier way to access healthy food by enabling our customers to live life to the fullest and to have a healthy lifestyle for themselves and their loved ones. We know very well that when you create a product for everyone, you have to involve everyone. That is why at HappyFresh, we value inclusion over elitism, skills over credentials.  At HappyFresh, in terms of scale, you get to build a best-in-class technology that connects thousands of families with retail stores across Southeast Asia.  In terms of structure, you will be working in a cross-functional and self-organized team. From day one, we believe in ??no silos? as an achievable goal. What You'll be Doing Do exploratory research about which model to use when solving a problem that the team needs to solve Present the research findings to the team and business and product teams Monitor the performance of our model in the production environment Understand large amounts of data and the team business metrics to analyze and evaluate potential problems, hypotheses, and recommendations for better business performance Coach and guide junior data scientists in the team Continuously improve the process for model development, validation, and analyses Who We Are Looking For Min 3 year experiences doing AI / Machine Learning Projects Experience in doing statistical analysis, developing machine learning models into production Strong programming skills in Python and fluency in data manipulation (SQL, Spark, Pandas) and machine learning (scikit-learn, XGBoost, Keras/Tensorflow) tools Ability to write complex, efficient, and eloquent SQL queries to extract data Possess great design and problem-solving skills, have a passion for quality and engineering excellence at scale Ability to work independently in a fast-paced, iterative development environment Exemplary communication skills, ability to work with large cross-functional teams of technical and non-technical members. Perks Competitive salary package Employee discounts: affordable grocery special for HappyFreshers! Generous medical, dental, and maternity insurance HappyHealth; allowance provided to HappyFreshers for health activities and health-related items Work-from-home days 12 days of paid leave per year, annual 3-country conferences Free Zumba/Muaythai for girls, Futsal for boys Lactation room for working mothers Cakes for every birthday/work anniversary, pizza/martabak everytime we find something to celebrate See what it's like to work here: http://happyfresh.com/careers",Data Scientist,,,,"['Python', 'SQL', 'Spark', 'Pandas', 'scikit-learn', 'XGBoost', 'Keras/Tensorflow']","['exploratory research', 'model development', 'validation', 'AI', 'Machine Learning', 'statistical analysis', 'developing machine learning models', 'programming', 'data manipulation', 'machine learning']",['Min 3 year'],,,,
1263,Data Analyst,DBS Bank,"Banking, Finance & Insurance",Indonesia,Indonesia,Indeed,https://id.indeed.com/lowongan-kerja?q=data%20analyst&limit=50&radius=100&vjk=77019e65c0757d09,"Primary Responsibilities Identify, profile, analyze and present the data discovery output for analytic projects Develop data ingestion pipeline and create the analytic data assets for analytic projects Work with data engineer to enhance the analytic data infrastructure and develop enterprise analytic data mart Perform data wrangling and feature engineering for machine learning Create helper functions to automate frequently encountered wrangling and feature engineering tasks Skills Required Highly proficient with data wrangling, analytic, transformation and feature engineering using programming tools such as Spark, Python or R. Excellent knowledge of SQL. Excellent visualization and communication skills. Good to have financial services industry experience",Data Analyst,,,,"['Spark', 'Python', 'SQL']","['data ingestion pipeline', 'data infrastructure', 'data wrangling', 'feature engineering', 'machine learning', 'analytic', 'transformation', 'visualization', 'communication skills']",,,,,
