Index,Job Title,Company,Industry,Location,Country,Website,URL to Job,Job Description,Search Term Used,Age,Size,EmploymentType,Data Skills - Specific,Data Skills - General,Experience (years),Education Level,Degree,Salary,Salary(Provided)
747,2021 Market Data Analyst - Singapore,BLOOMBERG SINGAPORE PTE. LTD.,,Outram,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&vjk=e061f9ad951c0bd8,"Bloomberg runs on data, and our Global Data team acquires and supplies it to our clients. Teams work to collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal - the data which ultimately moves the financial markets. In Global Data, you will apply your problem-solving skills to identify innovative workflow efficiencies, implement technical solutions to enhance our systems, products and processes, establish links with key players in the financial market by providing exceptional client support, and manage the financial data that feeds the Bloomberg Terminal. The Role: Data Analysts possess a unique combination of technical skills and business insight, as well as strong communication and ability to build relationships. They use these skills to collaborate with a variety of stakeholders to provide timely, accurate, and comprehensive data to our clients. They also play a key role in evolving our products and processes, which makes the role challenging and entrepreneurial. We??ll trust you to: Utilise a variety of software solutions to extract and rationalise data to Bloomberg taxonomies Analyse internal processes to identify opportunities for improvement, as well as devise and implement innovative solutions Implement business rules for programmatic data validation by codifying market conventions and/or data relationships Design and manage workflow configurations for critical functions such as acquisition, worklist management, and quality control Contribute to continuous improvement by generating ideas to improve our data products and/or associated processes and building prototypes to validate and illustrate requirements Lead ad hoc projects to optimize processes and/or improve the quality of the data set Utilise statistics and data visualization skills to report on results of on-going operations and projects, as required Build subject matter expertise and technical skills to generate premium content, including data-driven news stories Partner with a wide variety of stakeholders from Engineering to Sales on product development Provide in-depth customer support for users of Bloomberg products such as the Professional Service, News, Enterprise Solutions, and Bloomberg Law by resolving inquiries in a timely manner You??ll need to have: A bachelor's degree, preferably with combined studies in Information Systems and Finance, or related business and STEM fields Strong passion for data, technology and finance Demonstrated project or work experience using one more programming language such as Python, SQL and R Excellent written and oral communication skills Understanding and experience of statistics and data modeling Solid attention to detail and strong evidence of decision-making and problem solving skills Eagerness to learn and collaborate Stakeholder-focused mindset Ability to remain calm under pressure in a frequently changing environment We??d love to see: Early professionals with at least 1 year of relevant work experience in information technology, engineering, finance, data analysis or research Exposure to Bloomberg products such as the Professional Service Established presence in virtual development communities such as GitHub, Stack Overflow and HackerRank Familiarity with Data Science and/or Machine Learning Experience using data visualization tools such as Tableau or QlikSense Does this sound like you? Apply if you think we're a good match. We'll get in touch to let you know what the next steps are! In the meantime feel free to have a look at this: https://www.bloomberg.com/careers/global-data/ We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, colour, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. Bloomberg is a disability inclusive employer. Please let us know if you require any reasonable adjustments to be made for the recruitment process. If you would prefer to discuss this confidentially, please email access2@bloomberg.net.",Data Analyst,,,,"['Python', 'SQL', 'R', 'GitHub', 'Tableau', 'QlikSense']","['data visualization', 'data modeling', 'data analysis', 'Machine Learning']",['1 year'],"[""bachelor's degree""]","['Information Systems', 'Finance', 'finance']",,
748,Part-time / Full-time Data Analyst Intern (Spring 2021),Alton Aviation Consultancy,,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&vjk=2d270abf6e0432f4,"Part-time / Full-time Data Analyst Intern (Spring 2021) Alton is looking for an enthusiastic data analyst intern to join our team for the Spring of 2021. The selected candidate must be available for no less than 10 weeks starting January 2021. Job Responsibilities Interns are expected to: Develop data models to support our consulting engagements in the aviation space Conducting market research and performing quantitative, qualitative and financial analyses to support model development Working as a member of a team to gather, analyze, and interpret data in support of hypothesis testing and solution development Contributing to the growth of the company in an entrepreneurial environment and supporting the development of company intellectual property Qualifications Skills: Strong demonstrable interest in, and passion for, the aviation industry Extraordinarily high level of motivation and commitment to working hard Extraordinarily high level of focus on work quality and attention to detail Comprehension of finance fundamentals and strong analytical skills Expert proficiency in Microsoft Office products, particularly Microsoft Excel Excellent verbal and written communication skills: For all offices, foreign language capabilities are a strong positive Ability to perform under pressure and within tight deadlines Expertise in programming tools such as VBA, SQL, Python, or visualization tools such as PowerBI, Tableau is valued, but not necessary for the role. Educational Background: Pursuit of a bachelor??s or master??s degree in a quantitative, problem solving or critical reasoning discipline (e.g., finance, mathematics, engineering, statistics, philosophy, etc.) from a top educational institution.",Data Analyst,,,,"['Microsoft Office', 'Microsoft Excel', 'VBA', 'SQL', 'Python', 'PowerBI', 'Tableau']",,,,"['finance', 'mathematics', 'engineering', 'statistics', 'philosophy']",,
749,Business Risk Data & Sampling Analyst,UBS,,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&vjk=2e76498c45862a6b,"Your role  Are you looking for a unique opportunity to support the execution of risk based analytical data sampling? Are you comfortable in handling data and related tools on daily basis. Do data related investigations, findings and answers excite you?  Your team  You??ll be working in the UBS Wealth Management HKSG Control Framework team within the Business Risk Organisation. We support the business as part of the first-line of defense where we own the origination control framework and the responsibility of front-to-back (FtB) risk control framework oversight. As a business risk specialist, you'll play an important role in ensuring that our risk framework remains robust, business aligned and fulfills the spirit of the regulatory expectations.  Your expertise  relevant experience of 2-5 years in business risk controls/data investigation related execution. have exposure to SQLs, Alteryx, Tableau, Lavastorm or other similar tools. understand the order-taking process in general and also be able to understand the associated data architecture supporting the order flow process. continuously support and evolve the data sampling and reporting needs of the business risk organisation. build trusted relationships with business and functional partners to improve and evolve sampling and reporting methodologies. ability to use analytics tools to design, implement sampling graphs and perform deep dive data analysis. analytical, proactive and flexible in dual hatting between daily production and occasional change initiatives. take the necessary steps in resolving key issues and risks as or before they arise, removing obstacles to progress. ability to boil down complex data topics into easy to understand concepts for the layman. EFC-UBS #LI-SG About us  Expert advice. Wealth management. Investment banking. Asset management. Retail banking in Switzerland. And all the support functions. That's what we do. And we do it for private and institutional clients as well as corporations around the world.  We are about 60,000 employees in all major financial centers, in more than 50 countries. Do you want to be one of us?  Join us  We're a truly global, collaborative and friendly group of people. Having a diverse, inclusive and respectful workplace is important to us. And we support your career development, internal mobility and work-life balance. If this sounds interesting, apply now.  Contact Details  UBS Recruiting Singapore  Disclaimer / Policy Statements  UBS is an Equal Opportunity Employer. We respect and seek to empower each individual and support the diverse cultures, perspectives, skills and experiences within our workforce.  Apply now Save",Data Analyst,,,,"['Alteryx', 'Tableau']",['deep dive data analysis'],,,,,
750,HR Data Analyst - Singapore,TikTok,,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&vjk=9623542baff137c5,"Responsibilities 1. Implementation of standardized recruiting HR operational reports, ad hoc queries and data related projects. 2. Cultivate strong relationships with HRBP and other stakeholders that enable the successful delivery of reports, dashboards and analytics. 3. Design human resources data products with PMs and continuously optimize the data reporting system and data visualization platform. Qualifications 1. Bachelor's degree in management, economics or mathematics is preferred. 2. 5+ years of HR data related experience, and familiarity with HR business. 3. Demonstrated experience in business partnering with a variety of different stakeholders. 4. Experience in producing complex dashboards for HR with high business impact using Tableau or Power BI. 5. Advanced SQL user.",Data Analyst,,,,"['Tableau', 'Power BI', 'SQL']","['data reporting', 'data visualization']",,"[""Bachelor's degree""]","['management', 'economics', 'mathematics']",,
751,"Data Analyst, Infection Prevention & Epidemiology",Singapore General Hospital,,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&vjk=c7e6756d7bac3521,"The incumbent will identify, develop and provide key insights, management information and analytics for effective decision making and action in the Department of Infection Prevention and Epidemiology. Job duties include, but not limited to, the following: Manage data collection and extraction according to data definition and criteria Perform relational trending and forecasting based on historical information to establish meaningful analysis and in-depth understanding across both operational and clinical datasets. Design, develop, manage and maintain the department various databases Prepare statistical analysis for studies and research papers Provide Biostatistics training and statistical analysis support and advice to the stakeholders as and when required Auto req ID 7418BR Job Requirements Recognized degree in Biostatistics, Statistics, Mathematics, Information Technology, Engineering or related quantitative disciplines 2-3 years of relevant working experience in the healthcare sector will be preferred. Proficient in Microsoft Office and SPSS. Knowledge of STATA / SAS will be an added advantage. Conversant in one of the following ?? R, Python Ability to work independently with minimal supervision as well as in a team Ability to achieve targets within set time frames Job Category Management / Administration Job Function Administration Support, Business Development, Statistics Employment Type Regular Full Time Location Singapore Education Level Bachelor??s Degree (Hons), Bachelors Degree",Data Analyst,,,,"['Microsoft Office', 'SPSS', 'STATA', 'SAS', 'R']","['key insights', 'management information', 'Manage data collection', 'data definition', 'relational trending', 'forecasting', 'statistical analysis', 'Business Development']",['2-3 years'],['Bachelors Degree'],"['Biostatistics', 'Statistics', 'Mathematics', 'Information Technology', 'Engineering']",,
752,Data Operations Analyst,TikTok,,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&vjk=6f193812c33137dd,"Responsibilities 1. Establish data related indicator and system for regional business; Provide data support to related project based on the internal correlation of key indicators; 2. Extract and split data indicators and generate data attribution reports, drive solid operations strategy by discovering and promoting the growth of short video services in different regions; 3. Work with Operations team for data modeling to drive the business data operations; 4. Conduct in-depth analysis in terms of Operations related topics and give feasible suggestions for further optimization. Qualifications 1. Bachelor degree or above, Major in statistics, mathematics, and computer science is a plus; 2. 3+ years of experience in Internet data operation or project analysis; 3. Familiar with SQL, Excel and other tools, with a Python foundation is a plus; 4. Strong willingness and ability to learn, strong logical ability, good at interpreting data from a business perspective; 5. Proficient in English, good at generating relevant product analysis reports in the industry is preferred",Data Analyst,,,,"['SQL', 'Excel', 'Python']","['data modeling', 'product analysis reports']",,['Bachelor degree'],"['statistics', 'mathematics', 'computer science']",,
753,Data Analyst,Celecti Pte. Ltd.,,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&vjk=8bbe648f5d8aa612,"Exciting job opportunity with a US-listed company as Data Analyst (fresh graduates are welcome)     Opportunity to get trained as data analyst in a fast-growing organization.     Responsibilities    Generate and collate monthly sales performances KPIs for analytical purposes to support and monitor the Company??s business growth  Track customers?? sales standard performance and translate data and insights to key trend observations to review Marketing and Sales programs  Work closely with Account Management team to understand Customer behaviours and provide recommendations and analysis of key performance indicators within the Company??s customer programs      Requirements    Bachelor Degree in Statistics or Mathematics is a MUST  Ability to analyse large datasets      Interested applicants, please email your detailed resume to yen.[Click Here to Email Your Resume] or call me at 6385 6696.     Only successful candidates will be notified.     Tan Yen Yen I CEI No. R1982986 I Celecti Pte Ltd I EA Lic. No. 16C8045 I www.celecti.com.sg",Data Analyst,,,,,,['fresh graduates'],['Bachelor Degree'],"['Statistics', 'Mathematics']",,
754,Data Analyst,Rakuten Viki Singapore,,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&vjk=8476599bd9fd677d,"Rakuten is Japan's leading Internet services company, a largest e-commerce company in Japan, and the third largest e-commerce marketplace worldwide with a combined membership of almost 1.3 billion. Rakuten has 70+ businesses and services spread across 30 countries and regions worldwide. Rakuten is an Eco-system of online services, providing a variety of consumer and business-focused services including e-commerce, e-reading, travel, banking, securities, credit card, e-money, portal and media, online marketing and professional sports.  At Rakuten Viki, a premier global entertainment streaming site where millions of people discover and consume primetime shows and movies subtitled in more than 200 languages, by our community of fans. With billions of videos viewed and more than 1 billion words translated, Viki brings global entertainment to fans everywhere!  Soompi, also part of Rakuten Viki, is one of the biggest global K-pop news sites and the longest-running fandom community. From innovative engagement features to original content and social shopping, Rakuten Viki and Soompi are pushing the boundaries of user engagement and social viewing.  At Rakuten Viki, our engineering teams utilize leading-edge technologies to build a world class product. You will join a diverse and talented team with great ambitions to change the digital entertainment landscape. We are looking for top talent across APAC to join our Data Analytics team as a Data Analyst. If you are inspired to take up new challenges then come be a part of our Rakuten Viki team in Singapore.  Viki is seeking an experienced Data Analyst for our Data Analytics Team. At Viki, we handle terabytes of data to help us understand our users and learn about content trends. Our analytics team is first and foremost responsible for collecting, processing and organizing these large amounts of data using advanced and scalable techniques. They then analyze these complex datasets to generate deeper insights and help various teams at Viki effectively utilize it for crucial decision making. This person will play a key role in advancing analytics at Viki, performing in-depth analyses to improve business metrics and building data-driven models to support business decision making.  Responsibilities: Deep dive into big data and provide business intelligence and analytics support to key company-wide business initiatives Develop insights through reports and dashboards for Product and business functions to inform product ideation and business decision. Work with Product Managers to formulate and analyse A/B testing experiments Manage Data quality and lifecycle for assigned feature area including validating data integrity, and working with engineers to ensure necessary correction Conduct inferential analysis and predictive analysis to model user behaviour and relevant metrics  Qualifications: BS in Computer Science, Mathematics, Statistics or a related discipline with 4-8 years of relevant work experience Outstanding quantitative and analytical skills Highly proficient in writing complex SQL queries Deep understanding of the usage and interpretation of statistical methods Interest in large scale data mining, gathering insights and reporting Prior experience with the following languages/tools is highly preferred: For data modeling: R, Python For data processing: Hadoop, MapReduce, Kafka, Redshift, BigQuery, Spark For data visualization: Looker, Amplitude, Tableau, Qlikview, Holistics  Rakuten is an equal opportunity employer. We do not discriminate based on race, color, ethnicity, ancestry, national origin, religion, sex, gender, gender identity, gender expression, sexual orientation, age, disability, veteran status, genetic information, marital status or any legally protected status. Women, minorities, individuals with disabilities and protected veterans are encouraged.",Data Analyst,,,,"['SQL', 'R', 'Python', 'Hadoop', 'MapReduce', 'Kafka', 'Redshift', 'BigQuery', 'Spark', 'Looker', 'Amplitude', 'Tableau', 'Qlikview', 'Holistics  ']","['predictive analysis', 'data mining', 'gathering insights', 'data modeling', 'data processing', 'data visualization']",['4-8 years'],['BS'],"['Computer Science', 'Mathematics', 'Statistics']",,
755,Data Analyst,Dynamic Technology Lab Pte Ltd,,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&vjk=f19edc54ec7bf630,"Job description:  Data Analyst interns maintain our data inventories, collect and clean the data we have gathered from various sources to make sure of the integrity, completeness and usefulness of our data.  Qualification:  Student pursuing a degree in Computer Science, Business Analytics, Finance, Engineering, Science. Detail-oriented team player with strong problem-solving skills. Basic knowledge in Finance.  Pluses:  The following will be a plus:  Good knowledge in python. Understanding of algorithms & data structure. Comfortable with Linux.  Duration:  Part-time: at least 16 hours per week for 4 months Full-time: at least 2 months",Data Analyst,,,,"['python', 'Linux']",['Finance'],,,"['Computer Science', 'Business Analytics', 'Finance', 'Engineering', 'Science']",,
756,Internship ?? Advanced Data Analyst,Infineon Technologies,,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&vjk=a4f34963b5e6f16a,"At a glance The student, as part of the Business Analyst Back-End (BAB) team and under the guidance of an assigned mentor, will undertake how advanced data analytic can support to explore the potential improvement that we could deploy after analyzing data stored in CAMSTAR, specially work on Material Consumption and Process Analytics.  Job description In your new role you will: Work together with Business Analyst and key users to finalize use case to work on Perform data mining and cleaning for correct data fields Perform data pre-processing, exploratory analysis, selection of Machine Learning model, and then to perform data training and modeling Visualize analytical results Collaborate and communicate with key users to deliver insights and seek improvement Work with colleagues in different teams for the best result Assist on performing big data analysis that can handle large volume data Learning outcomes: Gaining exposure on hands-on real manufacturing data analysis Gaining experience on usage of analytic tools [i.e. Tableau, R/Python Programming] Gaining experience on usage of Big Data Platform [i.e. ELK, Hadoop] Developing an understanding of the back-end manufacturing process and its key functions Developing an understanding and usage of Manufacturing Execution System, MES [CAMSTAR] at back end Improving communication skills through sharing of analysis result with other back-end manufacturing sites Your Profile You are best equipped for this task if you have: On track to attain Bachelor or Master in Computer Science, Information System, Statistics, Business Analysis or other related disciplines Great curiosity in learning new knowledge Experience in ETL process developing Experience in using Basic SQL, Tableau and R/Python Programming Experience in using Machine Learning Models Experience in using Document-Oriented Database Experience in working with large volume data or using BIG Data Platform is preferable Benefits What we offer you in Singapore Singapore is our regional headquarter for Asia-Pacific and consists of production, research & development, sales & marketing, supply chain and many central functions.",Data Analyst,,,,"['Tableau', 'R', 'Hadoop', 'SQL']","['data mining', 'exploratory analysis', 'Machine Learning', 'data training', 'big data analysis', 'data analysis', 'ETL']",,"['Bachelor', 'Master']","['Computer Science', 'Information System', 'Statistics', 'Business Analysis']",,
757,Junior Data Analyst #SGUnitedTraineeships #SGUP,WEVENTURE PTE. LTD.,,Outram,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&vjk=23fef579d36a97a2,"You will be working in friendly, international and challenging working environment, and report to bright-minded supportive Director & key management team members to assist in provide analytical support across a wide range of activities on time (sales report, business dashboard creation), and giving useful suggestions, prediction models for the insight base on analysis report. Provide expertise on database management/design to drive integration of business data, functions, and systems. 1. You achieves success by establishing standards, guidelines, procedures, and other infrastructure necessary to support the objective of integration of data. Resolve performance problems. 2. Plans and schedules daily tasks, use judgment on a variety of problems requiring deviation from standard practices. 3. Establish automated solutions based on internal requirements. 4. Develop modify reports and queries from multiple data sources accuracy. Technical Skills and Competencies 1. Experience with using SQL queries for data extraction and manipulation 2. Experience with using Python for data transformation and quick prototype for reporting 3. Aggregate data to build and maintain custom reports. 4. Strong analysis and experimental design skills with a keen sense for data gaps and inconsistencies 5. Having experience at Data Engineering, build and structure data pipeline is a plus",Data Analyst,,,,"['SQL', 'Python']","['prediction models', 'data extraction', 'data transformation', 'maintain custom reports', 'experimental design', 'Data Engineering', 'data pipeline']",,,,,
758,Data Analyst,NTUC FairPrice,,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&vjk=9b9d46918e406e51,"Software/Development Full Time Executive Bachelor Degree Singapore | Closing On 09 Nov 2020 About Us As Singapore??s leading supermarket retail player and a household name close to all, we have grown with you over the years. It is now your turn to grow an exciting new career and fulfil your aspirations with us. Join us as we embark on a journey to make lives better for our customers, community, environment and employees. At NTUC FairPrice, we offer you more than just a job. We are committed in giving our employees a rewarding career through comprehensive development opportunities. We promise a wonderful workplace culture with ample opportunities for growth at different levels of your career. Every of our 10,000 employees across Singapore is important. If the prospect of working in an organization at the forefront of retail technology and innovation excites you, look no further. Grow your career with us today and make a difference. . Job Description We??re looking for a highly-driven and motivated Data Analyst. In this role you will be working across multiple datasets,analyzing data and building models to provide strategic insights to the business. If you are looking for a dynamic environment where you will be exposed to projects covering operations, marketplace, onsite and supply chain, then this may be the place for you! This role will report to the Head of Advanced Analytics (FairPrice Online Grocery).  Responsibilities: Build strong relationships with internal stakeholders to understand business challenges and opportunities Recommend solutions across operation bottlenecks, assortments, customer experience etc Manage end-to-end data projects; identify issues, gather information from various sources, analyze data, interpret patterns and trends, build models, give recommendations, and create insightful automated reports Review day-to-day operation processes, identify areas of improvement and make actionable recommendations based on underlying analysis Automate and validate newly created reports and develop corrective actions to improve data integrity and quality Be a steward of good data practices - robust documentation, process and knowledge sharing Drive transformation within the organization towards data driven decision making Qualifications Bachelor degree in Statistics, Mathematics, Computer Science or another analytical field Analytical mind and business acumen with ability to work with large amounts of data to discover patterns and trends and to form conclusions based on findings Must be extremely detailed oriented Excellent analytical skills, independent thinking, data oriented, andknowledge of analytics tools required (SQL, Excel, Tableau, Python, or R) Good communication and presentation skills Quick learner and proven ability to handle multiple projects concurrently High integrity and work ethic Team player with an ability to function effectively in a dynamic, fast-paced environment Posted On 12 Jun 2020",Data Analyst,,,,"['SQL', 'Excel', 'Tableau', 'Python', 'R']",['interpret patterns'],,['Bachelor degree'],"['Statistics', 'Mathematics', 'Computer Science']",,
759,"Senior Analyst, Data Science (Value Driven Analytics Researc...",SingHealth Community Hospitals,,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&vjk=2380eaa75b617405,"As Senior Analyst, Data Science, you will champion the development of new data science techniques, methodologies and delivery of analytics projects from planning through to prototyping, testing, implementation and publication; identify and develop core data science components for the delivery of projects, construct dedicated database and computing environments; explore and visualise complex data set to provide business insights and lend technical expertise to researchers?? data needs, and/or Request for Proposals (RFPs) and related commercial activities.  You will also work on data analytics projects that are commissioned by institutions within the SingHealth Group and provide recommendations based on the financial analysis performed; collaborate with stakeholders and cross functional teams in your course of work especially the value/bundle care, clinical quality and finance offices within the cluster so as to achieve the desired outcomes; guide and mentor team members and be able to influence key stakeholders, spearheading a data-driven approach to contribute to research breakthroughs. You will also be required to assist in projects as and when assigned. Auto req ID 7328BR Job Requirements PhD/Master's Degree in Statistics, Mathematics, Computer Science/Engineering or other quantitative disciplines. Advanced theoretical understanding of statistical modelling, machine learning, developing simulation models Experience with algorithms and coding proficiency with tools such as R/Python/SQL. Good understanding of MATLAB, SPSS, STATA etc Preferably 2-4 years of related experience Strong analytical and problem-solving skills Excellent verbal and written communication skills Ability to work independently as well as in a team in a fast-paced environment Job Category Management / Administration Job Function Accounting / Finance, Administration Support, Statistics Employment Type Contract Full Time Location Singapore Education Level Doctorate/Ph.D., Master's Degree",Data Analyst,,,,"['R', 'Python', 'SQL', 'MATLAB', 'SPSS', 'STATA']","['prototyping', 'testing', 'implementation', 'publication', 'statistical modelling', 'machine learning', 'developing simulation models', 'algorithms', 'coding']",['2-4 years'],"['PhD', ""Master's Degree""]","['Statistics', 'Mathematics', 'Computer Science', 'Engineering', 'Finance', 'Administration Support', ""Master's Degree""]",,
760,"Consumer Analyst, Fitch Solutions, Singapor",Employee,,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&vjk=a13a7f7548bec1a5,"Company Overview: Fitch Group is a global leader in financial information services with operations in more than 30 countries. Fitch Group is comprised of: Fitch Ratings, a global leader in credit ratings and research; Fitch Solutions, a leading provider of credit market data, analytical tools and risk services; and Fitch Learning, a preeminent training and professional development firm. With dual headquarters in London and New York, Fitch Group is owned by Hearst. Fitch Ratings is a leading provider of credit ratings, commentary and research. Dedicated to providing value beyond the rating through independent and prospective credit opinions, Fitch Ratings offers global perspectives shaped by strong local market experience and credit market expertise. The additional context, perspective and insights we provide help investors to make important credit judgments with confidence. As a global credit rating agency, Fitch Ratings gauges the ability of entities and instruments to meet their credit obligations. Investors and financial market participants rely on multiple sources, and the credit rating ?? indicating how an issue or transaction is likely to perform over time ?? is one of their key inputs. In this way, we help investors map potential credit risks. Fitch Solutions, a subsidiary of Fitch Ratings, provides a range of industry-leading products and professional development services to the global financial community. In addition to offering proprietary market-based content, it distributes the ratings, research and financial data of Fitch Ratings through a variety of flexible platforms. With innovation and experience behind every solution it brings to market, our offerings are designed to meet the diverse needs of the fixed-income markets. Fitch complies with all laws governing employment in each jurisdiction in which it operates, and provides equal opportunity to all applicants and employees. All applications will be considered without regard to race, colour, religion, gender, national origin, age, disability, marital or veteran status, sexual orientation, and other status protected by applicable laws. Department Overview: Fitch Solutions, a leading emerging markets analysis firm, is recruiting a high-calibre graduate to join its reputable Research team in Singapore. We are looking for a Consumer Analyst, who will focus on the Asia region. The role will be located in Fitch Solutions?? Singapore office, where you will be joining the Singapore Research team. You will be the regional representative of the Global Consumer Analysis team, which focuses on consumer-facing sectors, including retail and food and drink. You will be contributing to our market intelligence service, providing analytical research for senior decision makers in multinational corporations, banks, consultancies, investment funds and government agencies. Responsibilities: Contributing analytical research on a daily basis Managing a portfolio of countries, producing analysis and reports that assess market risks and opportunities, and creating 5-year forecast scenarios Overseeing key sector developments and identifying actionable investment themes Collaborating with country risk and other industry analysts across global offices to ensure holistic, cutting-edge analysis Working alongside our Sales team and directly with our clients to communicate key views and promote our business development You will receive extensive training in all areas of Consumer analysis and forecasting with the help of our University training material and regular training seminars hosted by senior members of the Research team, in combination with rigorous hands-on guidance from your line manager and team members. Fitch Solutions also encourages external training by subsidising external courses, such as the CFA and relevant language classes. Areas of focus include: Data analysis and forecasting Analysis surrounding the consumer facing sectors, retail and food and drink segments Industry trend analysis Opportunity and risk assessment Assessing the impact of macro, political and other sector developments on the industry Government regulation Company Analysis Qualifications & Skills: We are looking for candidates with a strong academic background and a passion for the subject matter, with prior understanding of basic macroeconomic principles and a familiarity with world affairs. A trainee analyst will need to demonstrate ambition and a desire to learn and continue to develop as an analyst from day one. Basic Requirements: Minimum 3.3 GPA, or 2:1 UK equivalent degree, from a top-tier university. Fluent English writing style Strong communication skills to liaise with a global team Genuine interest in consumer analysis, retail, food and beverage sectors and world affairs. Ideal Skills/Qualifications: Previous experience (academic or professional) in analysis and research; and consumer/ food & beverage analysis Degree in economics, international relations or humanities Postgraduate degree (preferred, but not essential) Language skills Prior work experience in related field.",Data Analyst,,,,,"['Data analysis', 'forecasting Analysis']",,,,,
761,Data Analyst (Pedagogy & Research) #SGUnitedTraineeships #SG...,National Youth Council,,Singapore,Singapore,Indeed,https://sg.indeed.com/jobs?q=data%20analyst&limit=50&radius=25&vjk=cfc0b8f987b3efa8,"About National Youth Council At NYC, we believe in a world where young people are respected and heard, and have the ability to influence and make a difference to the world. Together with our partners, we develop future-ready youth who are committed to Singapore by instilling in them a heart for service, resilience and enterprising spirit. Creating Opportunities for All Youth to Be Heard, Be Empowered, Be the Change As the national agency for youth matters, NYC provides opportunities for youth to share their views, hear diverse perspectives as well as take action on issues that matter to them. We also aim to imbue youths with the values and skills to thrive in a globalised word while keeping a strong Singapore heartbeat. To find out more, visit www.nyc.gov.sg. About Outward Bound Singapore - a division of NYC Outward Bound Singapore (OBS), is a member of Outward Bound International - a global network of Outward Bound schools operating in 34 countries. Established in 1967, OBS is recognised for its leading experience in outdoor education with more than 500,000 people trained. Our staff are highly qualified professionals with an affinity for the outdoors and passion for developing people. As a national training institution, our mission is to develop mentally and physically rugged youths to be active citizens inspired to serve the community.  As the Data Analyst (Pedagogy & Research), you will manage OBS's Tableau dashboards and produce relevant reports for various stakeholders within the organisation. Key responsibilities will include: Managing digital platforms for data collection and to troubleshoot where necessary Work with relevant internal stakeholders to sieve out relevant data and produce timely reports to aid in overall work processes Maintain and develop dashboards and charts on Tableau Visualiser to help internal stakeholders drive across key messages with data Requirements: Analytical mind and critical thinking skills Proficient in usage of data visualisation tools/softwares, especially Tableau and Microsoft Excel Comfortable with data manipulation and analysis using a variety of digital tools/softwares Good communication skills to work with internal stakeholders and understand their needs Willing to dissect current processes and propose better ways/systems to do things Experience in Robotics Process Automation will be advantegeous.  Development Plan: 1) Enhance soft skills in communications and presentation 2) Gain skills/knowledge through data analysis, data and reports management 3) Involve in management and analysis of digital platforms 4) Enhance data analysis and data visualisation skills 5) Appreciation of digital and technological trends 6) Orientation and induction training with the respective team that trainee is assigned to be acquainted with the industry knowledge and NYC/Outward Bound Singapore??s programmes and processes 7) Mentoring and coaching from supervisors and Outward Bound Singapore management  Working location: OBS at Publua Ubin  Interested applicants, please upload your resume/CV in PDF format. If shortlisted, you will receive an email invitation to the next stage for a video recording.",Data Analyst,,,,"['Tableau', 'Microsoft Excel']","['data visualisation', 'data manipulation', 'data analysis', 'data and reports management 3']",,,,,
